obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,9,1,313.0,2.0,13.7
2,1,16,1,298.0,56.0,18.3
3,1,18,1,139.0,13.0,18.7
4,1,20,1,74.0,27.0,20.5
5,1,26,1,229.0,80.0,12.2
6,1,27,1,264.0,28.0,23.6
7,1,29,1,74.0,23.0,18.7
8,1,31,1,198.0,20.0,15.7
9,1,21,1,123.0,68.0,0.0
10,1,6,3,45.0,18.0,25.8
11,1,22,3,40.0,54.0,28.0
12,1,5,3,351.0,5.0,28.6
13,1,24,3,240.0,10.0,23.9
14,1,23,3,255.0,57.0,13.2
15,1,21,3,54.0,3.0,16.8
16,1,7,3,92.0,8.0,16.5
17,1,13,3,278.0,64.0,0.0
18,1,12,3,178.0,35.0,0.0
19,1,6,5,57.0,9.0,16.4
20,1,12,5,67.0,33.0,29.3
21,1,5,5,113.0,11.0,0.0
22,1,9,5,81.0,2.0,0.0
23,1,11,5,285.0,85.0,0.0
24,1,13,5,54.0,6.0,0.0
25,1,15,5,0.0,0.0,0.0
26,1,193,4,0.0,0.0,19.5
27,1,15,5,0.0,0.0,0.0
28,2,9,1,313.0,2.0,13.6
29,2,16,1,298.0,56.0,23.0
30,2,18,1,139.0,13.0,18.1
31,2,20,1,74.0,27.0,17.2
32,2,26,1,229.0,80.0,12.1
33,2,27,1,264.0,28.0,21.2
34,2,29,1,74.0,23.0,19.8
35,2,31,1,198.0,20.0,15.7
36,2,21,1,123.0,68.0,0.0
37,2,6,3,45.0,18.0,24.3
38,2,22,3,40.0,54.0,27.3
39,2,5,3,351.0,5.0,24.1
40,2,24,3,240.0,10.0,23.9
41,2,23,3,255.0,57.0,13.1
42,2,21,3,54.0,3.0,15.0
43,2,7,3,92.0,8.0,22.1
44,2,13,3,278.0,64.0,0.0
45,2,12,3,178.0,35.0,0.0
46,2,6,5,57.0,9.0,16.3
47,2,12,5,67.0,33.0,26.2
48,2,5,5,113.0,11.0,0.0
49,2,9,5,81.0,2.0,0.0
50,2,11,5,285.0,85.0,0.0
51,2,13,5,54.0,6.0,0.0
52,2,15,5,0.0,0.0,0.0
53,2,193,4,0.0,0.0,19.5
54,2,15,5,0.0,0.0,0.0
55,3,9,1,313.0,2.0,13.7
56,3,16,1,298.0,56.0,25.5
57,3,18,1,139.0,13.0,21.5
58,3,20,1,74.0,27.0,17.2
59,3,26,1,229.0,80.0,12.3
60,3,27,1,264.0,28.0,21.1
61,3,29,1,74.0,23.0,19.8
62,3,31,1,198.0,20.0,15.4
63,3,21,1,123.0,68.0,0.0
64,3,6,3,45.0,18.0,25.9
65,3,22,3,40.0,54.0,28.7
66,3,13,3,278.0,64.0,20.1
67,3,5,3,351.0,5.0,27.3
68,3,24,3,240.0,10.0,16.8
69,3,23,3,255.0,57.0,13.1
70,3,21,3,54.0,3.0,15.0
71,3,7,3,92.0,8.0,22.8
72,3,12,3,178.0,35.0,0.0
73,3,6,5,57.0,9.0,16.0
74,3,12,5,67.0,33.0,18.2
75,3,5,5,113.0,11.0,0.0
76,3,9,5,81.0,2.0,0.0
77,3,11,5,285.0,85.0,0.0
78,3,13,5,54.0,6.0,0.0
79,3,15,5,0.0,0.0,0.0
80,3,193,4,0.0,0.0,19.5
81,3,15,5,0.0,0.0,0.0
82,4,9,1,313.0,2.0,13.7
83,4,16,1,298.0,56.0,20.4
84,4,18,1,139.0,13.0,24.0
85,4,20,1,74.0,27.0,17.2
86,4,26,1,229.0,80.0,12.3
87,4,27,1,264.0,28.0,21.8
88,4,29,1,74.0,23.0,19.8
89,4,31,1,198.0,20.0,15.4
90,4,21,1,123.0,68.0,0.0
91,4,6,3,45.0,18.0,24.3
92,4,22,3,40.0,54.0,28.4
93,4,13,3,278.0,64.0,17.8
94,4,5,3,351.0,5.0,27.3
95,4,24,3,240.0,10.0,23.6
96,4,23,3,255.0,57.0,17.3
97,4,21,3,54.0,3.0,15.0
98,4,7,3,92.0,8.0,22.9
99,4,12,3,178.0,35.0,0.0
100,4,6,5,57.0,9.0,15.8
101,4,12,5,67.0,33.0,24.7
102,4,5,5,113.0,11.0,0.0
103,4,9,5,81.0,2.0,0.0
104,4,11,5,285.0,85.0,0.0
105,4,13,5,54.0,6.0,0.0
106,4,15,5,0.0,0.0,0.0
107,4,193,4,0.0,0.0,19.5
108,4,15,5,0.0,0.0,0.0
109,5,9,1,313.0,2.0,13.7
110,5,16,1,298.0,56.0,22.8
111,5,18,1,139.0,13.0,19.0
112,5,20,1,74.0,27.0,17.2
113,5,26,1,229.0,80.0,12.3
114,5,27,1,264.0,28.0,19.4
115,5,29,1,74.0,23.0,14.7
116,5,31,1,198.0,20.0,15.4
117,5,21,1,123.0,68.0,0.0
118,5,6,3,45.0,18.0,22.9
119,5,22,3,40.0,54.0,29.0
120,5,13,3,278.0,64.0,17.8
121,5,5,3,351.0,5.0,26.7
122,5,24,3,240.0,10.0,21.6
123,5,23,3,255.0,57.0,17.3
124,5,21,3,54.0,3.0,15.0
125,5,7,3,92.0,8.0,18.8
126,5,12,3,178.0,35.0,0.0
127,5,6,5,57.0,9.0,15.7
128,5,12,5,67.0,33.0,23.9
129,5,5,5,113.0,11.0,0.0
130,5,9,5,81.0,2.0,0.0
131,5,11,5,285.0,85.0,0.0
132,5,13,5,54.0,6.0,0.0
133,5,15,5,0.0,0.0,0.0
134,5,193,4,0.0,0.0,19.5
135,5,15,5,0.0,0.0,0.0
136,6,9,1,313.0,2.0,13.7
137,6,16,1,298.0,56.0,17.3
138,6,18,1,139.0,13.0,21.8
139,6,20,1,74.0,27.0,13.7
140,6,26,1,229.0,80.0,12.3
141,6,27,1,264.0,28.0,21.4
142,6,29,1,74.0,23.0,14.7
143,6,31,1,198.0,20.0,15.4
144,6,21,1,123.0,68.0,0.0
145,6,6,3,45.0,18.0,22.9
146,6,22,3,40.0,54.0,23.6
147,6,13,3,278.0,64.0,16.6
148,6,5,3,351.0,5.0,21.5
149,6,24,3,240.0,10.0,19.1
150,6,23,3,255.0,57.0,16.4
