obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,257.0,80.0,20.3
2,1,6,1,296.0,7.0,30.9
3,1,9,1,198.0,6.0,22.8
4,1,11,1,149.0,37.0,30.9
5,1,12,1,352.0,2.0,32.2
6,1,14,1,45.0,24.0,36.0
7,1,17,1,282.0,48.0,24.6
8,1,19,1,306.0,33.0,29.9
9,1,22,1,74.0,70.0,23.8
10,1,23,1,182.0,31.0,26.2
11,1,31,1,77.0,15.0,37.2
12,1,32,1,37.0,9.0,21.0
13,1,28,1,241.0,2.0,0.0
14,1,10,3,66.0,5.0,18.1
15,1,2,3,229.0,34.0,27.8
16,1,18,3,327.0,1.0,17.5
17,1,9,3,14.0,12.0,23.4
18,1,16,3,329.0,2.0,13.7
19,1,1,3,29.0,81.0,18.7
20,1,24,3,180.0,68.0,27.2
21,1,23,3,154.0,21.0,27.5
22,1,17,3,314.0,48.0,26.0
23,1,8,3,45.0,30.0,29.6
24,1,5,5,115.0,8.0,0.0
25,1,7,5,0.0,0.0,0.0
26,1,9,5,47.0,14.0,0.0
27,1,12,5,324.0,3.0,0.0
28,1,15,5,42.0,12.0,0.0
29,1,17,5,0.0,0.0,0.0
30,1,136,2,0.0,0.0,29.6
31,1,0,0,0.0,0.0,0.0
32,2,3,1,257.0,80.0,26.4
33,2,6,1,296.0,7.0,31.5
34,2,9,1,198.0,6.0,13.6
35,2,11,1,149.0,37.0,26.2
36,2,12,1,352.0,2.0,32.6
37,2,14,1,45.0,24.0,33.9
38,2,17,1,282.0,48.0,26.7
39,2,19,1,306.0,33.0,36.2
40,2,22,1,74.0,70.0,21.9
41,2,23,1,182.0,31.0,26.9
42,2,31,1,77.0,15.0,38.8
43,2,32,1,37.0,9.0,29.7
44,2,28,1,241.0,2.0,0.0
45,2,10,3,66.0,5.0,18.1
46,2,2,3,229.0,34.0,31.9
47,2,18,3,327.0,1.0,18.9
48,2,9,3,14.0,12.0,30.7
49,2,16,3,329.0,2.0,13.0
50,2,1,3,29.0,81.0,24.5
51,2,24,3,180.0,68.0,23.5
52,2,23,3,154.0,21.0,25.5
53,2,17,3,314.0,48.0,30.3
54,2,8,3,45.0,30.0,29.2
55,2,5,5,115.0,8.0,0.0
56,2,7,5,0.0,0.0,0.0
57,2,9,5,47.0,14.0,0.0
58,2,12,5,324.0,3.0,0.0
59,2,15,5,42.0,12.0,0.0
60,2,17,5,0.0,0.0,0.0
61,2,136,2,0.0,0.0,29.6
62,2,0,0,0.0,0.0,0.0
63,3,3,1,257.0,80.0,26.3
64,3,6,1,296.0,7.0,30.1
65,3,9,1,198.0,6.0,22.3
66,3,12,1,352.0,2.0,30.9
67,3,14,1,45.0,24.0,36.1
68,3,17,1,282.0,48.0,28.0
69,3,19,1,306.0,33.0,35.4
70,3,22,1,74.0,70.0,25.6
71,3,23,1,182.0,31.0,28.9
72,3,31,1,77.0,15.0,37.0
73,3,32,1,37.0,9.0,26.6
74,3,11,1,149.0,37.0,0.0
75,3,28,1,241.0,2.0,0.0
76,3,10,3,66.0,5.0,17.3
77,3,2,3,229.0,34.0,29.9
78,3,18,3,327.0,1.0,20.6
79,3,9,3,14.0,12.0,32.8
80,3,16,3,329.0,2.0,13.9
81,3,1,3,29.0,81.0,22.5
82,3,24,3,180.0,68.0,23.8
83,3,23,3,154.0,21.0,28.6
84,3,17,3,314.0,48.0,28.9
85,3,8,3,45.0,30.0,28.2
86,3,9,5,47.0,14.0,26.1
87,3,5,5,115.0,8.0,0.0
88,3,7,5,0.0,0.0,0.0
89,3,12,5,324.0,3.0,0.0
90,3,15,5,42.0,12.0,0.0
91,3,17,5,0.0,0.0,0.0
92,3,136,2,0.0,0.0,29.6
93,3,0,0,0.0,0.0,0.0
94,4,3,1,257.0,80.0,25.1
95,4,6,1,296.0,7.0,28.0
96,4,9,1,198.0,6.0,20.5
97,4,11,1,149.0,37.0,33.1
98,4,12,1,352.0,2.0,29.6
99,4,14,1,45.0,24.0,38.7
100,4,17,1,282.0,48.0,28.2
101,4,19,1,306.0,33.0,25.6
102,4,22,1,74.0,70.0,24.5
103,4,23,1,182.0,31.0,25.1
104,4,31,1,77.0,15.0,36.5
105,4,32,1,37.0,9.0,29.4
106,4,28,1,241.0,2.0,0.0
107,4,10,3,66.0,5.0,20.1
108,4,2,3,229.0,34.0,23.7
109,4,18,3,327.0,1.0,21.1
110,4,9,3,14.0,12.0,28.6
111,4,16,3,329.0,2.0,13.9
112,4,1,3,29.0,81.0,20.8
113,4,24,3,180.0,68.0,24.8
114,4,23,3,154.0,21.0,33.2
115,4,17,3,314.0,48.0,23.5
116,4,8,3,45.0,30.0,32.9
117,4,5,5,115.0,8.0,23.5
118,4,9,5,47.0,14.0,28.8
119,4,7,5,0.0,0.0,0.0
120,4,12,5,324.0,3.0,0.0
121,4,15,5,42.0,12.0,0.0
122,4,17,5,0.0,0.0,0.0
123,4,136,2,0.0,0.0,29.6
124,4,0,0,0.0,0.0,0.0
125,5,3,1,257.0,80.0,27.3
126,5,6,1,296.0,7.0,28.1
127,5,9,1,198.0,6.0,24.5
128,5,11,1,149.0,37.0,27.5
129,5,12,1,352.0,2.0,30.7
130,5,14,1,45.0,24.0,35.2
131,5,17,1,282.0,48.0,30.7
132,5,19,1,306.0,33.0,29.2
133,5,22,1,74.0,70.0,22.6
134,5,23,1,182.0,31.0,31.3
