obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,230.0,49.0,34.2
2,1,8,1,164.0,21.0,38.8
3,1,11,1,147.0,70.0,33.4
4,1,14,1,73.0,39.0,36.3
5,1,17,1,310.0,30.0,23.5
6,1,19,1,317.0,9.0,19.9
7,1,22,1,210.0,76.0,32.5
8,1,23,1,184.0,2.0,31.3
9,1,28,1,262.0,23.0,30.0
10,1,32,1,52.0,30.0,38.6
11,1,2,3,212.0,3.0,23.3
12,1,22,3,136.0,2.0,34.8
13,1,9,3,0.0,0.0,39.1
14,1,16,3,357.0,11.0,26.2
15,1,15,3,302.0,4.0,23.0
16,1,1,3,201.0,59.0,32.7
17,1,24,3,317.0,68.0,22.6
18,1,23,3,136.0,56.0,36.1
19,1,17,3,316.0,16.0,22.9
20,1,7,3,36.0,13.0,27.0
21,1,8,3,50.0,63.0,31.5
22,1,5,5,115.0,9.0,0.0
23,1,9,5,43.0,22.0,0.0
24,1,15,5,40.0,21.0,0.0
25,1,120,2,0.0,0.0,29.8
26,1,136,2,0.0,0.0,35.4
27,1,136,2,0.0,0.0,31.8
28,2,3,1,230.0,49.0,29.4
29,2,8,1,164.0,21.0,37.3
30,2,11,1,147.0,70.0,33.1
31,2,14,1,73.0,39.0,35.2
32,2,17,1,310.0,30.0,17.7
33,2,19,1,317.0,9.0,23.3
34,2,22,1,210.0,76.0,26.2
35,2,23,1,184.0,2.0,31.3
36,2,28,1,262.0,23.0,34.2
37,2,32,1,52.0,30.0,37.6
38,2,2,3,212.0,3.0,26.7
39,2,22,3,136.0,2.0,31.4
40,2,9,3,0.0,0.0,38.6
41,2,16,3,357.0,11.0,26.2
42,2,15,3,302.0,4.0,28.5
43,2,1,3,201.0,59.0,31.5
44,2,24,3,317.0,68.0,21.5
45,2,23,3,136.0,56.0,35.9
46,2,17,3,316.0,16.0,24.4
47,2,7,3,36.0,13.0,29.8
48,2,8,3,50.0,63.0,34.1
49,2,5,5,115.0,9.0,0.0
50,2,9,5,43.0,22.0,0.0
51,2,15,5,40.0,21.0,0.0
52,2,120,2,0.0,0.0,29.8
53,2,136,2,0.0,0.0,33.1
54,2,136,2,0.0,0.0,31.8
55,3,3,1,230.0,49.0,33.7
56,3,8,1,164.0,21.0,34.9
57,3,11,1,147.0,70.0,33.4
58,3,14,1,73.0,39.0,30.7
59,3,17,1,310.0,30.0,35.5
60,3,19,1,317.0,9.0,33.1
61,3,22,1,210.0,76.0,32.6
62,3,23,1,184.0,2.0,31.5
63,3,28,1,262.0,23.0,33.3
64,3,32,1,52.0,30.0,33.9
65,3,2,3,212.0,3.0,33.3
66,3,22,3,136.0,2.0,29.3
67,3,9,3,0.0,0.0,41.1
68,3,16,3,357.0,11.0,31.0
69,3,15,3,302.0,4.0,34.1
70,3,1,3,201.0,59.0,32.2
71,3,24,3,317.0,68.0,20.4
72,3,23,3,136.0,56.0,33.5
73,3,17,3,316.0,16.0,32.7
74,3,7,3,36.0,13.0,37.2
75,3,8,3,50.0,63.0,30.5
76,3,5,5,115.0,9.0,0.0
77,3,9,5,43.0,22.0,0.0
78,3,15,5,40.0,21.0,0.0
79,3,120,2,0.0,0.0,28.6
80,3,136,2,0.0,0.0,32.8
81,3,136,2,0.0,0.0,31.8
82,4,3,1,230.0,49.0,36.2
83,4,8,1,164.0,21.0,38.3
84,4,11,1,147.0,70.0,30.2
85,4,14,1,73.0,39.0,24.3
86,4,17,1,310.0,30.0,27.9
87,4,19,1,317.0,9.0,27.8
88,4,22,1,210.0,76.0,30.1
89,4,23,1,184.0,2.0,36.7
90,4,28,1,262.0,23.0,32.9
91,4,32,1,52.0,30.0,34.4
92,4,2,3,212.0,3.0,36.2
93,4,22,3,136.0,2.0,22.6
94,4,9,3,0.0,0.0,44.1
95,4,16,3,357.0,11.0,33.0
96,4,15,3,302.0,4.0,31.6
97,4,1,3,201.0,59.0,32.9
98,4,24,3,317.0,68.0,22.5
99,4,23,3,136.0,56.0,28.3
100,4,17,3,316.0,16.0,22.7
101,4,7,3,36.0,13.0,41.8
102,4,8,3,50.0,63.0,33.7
103,4,5,5,115.0,9.0,28.5
104,4,9,5,43.0,22.0,0.0
105,4,15,5,40.0,21.0,0.0
106,4,120,2,0.0,0.0,30.9
107,4,136,2,0.0,0.0,34.3
108,4,136,2,0.0,0.0,31.8
109,5,3,1,230.0,49.0,36.8
110,5,8,1,164.0,21.0,34.5
111,5,11,1,147.0,70.0,26.5
112,5,14,1,73.0,39.0,32.8
113,5,17,1,310.0,30.0,29.2
114,5,19,1,317.0,9.0,31.7
115,5,22,1,210.0,76.0,29.4
116,5,23,1,184.0,2.0,32.4
117,5,28,1,262.0,23.0,32.2
118,5,32,1,52.0,30.0,39.0
119,5,2,3,212.0,3.0,37.6
120,5,22,3,136.0,2.0,34.5
121,5,9,3,0.0,0.0,42.0
122,5,16,3,357.0,11.0,26.4
123,5,15,3,302.0,4.0,33.1
124,5,1,3,201.0,59.0,31.2
125,5,24,3,317.0,68.0,20.7
126,5,23,3,136.0,56.0,26.3
127,5,17,3,316.0,16.0,27.9
128,5,7,3,36.0,13.0,39.4
129,5,8,3,50.0,63.0,33.8
130,5,5,5,115.0,9.0,30.5
131,5,9,5,43.0,22.0,0.0
132,5,15,5,40.0,21.0,0.0
133,5,120,2,0.0,0.0,29.7
134,5,136,2,0.0,0.0,31.0
135,5,136,2,0.0,0.0,31.8
136,6,3,1,230.0,49.0,30.8
137,6,8,1,164.0,21.0,34.9
138,6,11,1,147.0,70.0,28.9
139,6,14,1,73.0,39.0,29.7
140,6,17,1,310.0,30.0,40.5
141,6,19,1,317.0,9.0,32.4
142,6,22,1,210.0,76.0,25.4
143,6,23,1,184.0,2.0,32.7
144,6,28,1,262.0,23.0,31.1
145,6,32,1,52.0,30.0,33.0
146,6,2,3,212.0,3.0,33.7
147,6,22,3,136.0,2.0,36.8
148,6,9,3,0.0,0.0,34.5
149,6,16,3,357.0,11.0,30.3
150,6,15,3,302.0,4.0,34.2
151,6,1,3,201.0,59.0,28.7
152,6,24,3,317.0,68.0,24.9
153,6,23,3,136.0,56.0,34.4
154,6,17,3,316.0,16.0,28.0
155,6,7,3,36.0,13.0,29.8
156,6,8,3,50.0,63.0,28.2
157,6,5,5,115.0,9.0,32.6
158,6,9,5,43.0,22.0,0.0
159,6,15,5,40.0,21.0,0.0
160,6,120,2,0.0,0.0,29.7
161,6,127,2,0.0,0.0,31.8
162,6,136,2,0.0,0.0,30.8
163,6,0,0,0.0,0.0,0.0
164,7,3,1,230.0,49.0,35.2
165,7,8,1,164.0,21.0,39.4
166,7,14,1,73.0,39.0,35.9
167,7,17,1,310.0,30.0,32.2
168,7,19,1,317.0,9.0,30.0
169,7,22,1,210.0,76.0,28.3
170,7,23,1,184.0,2.0,40.1
171,7,28,1,262.0,23.0,32.1
172,7,32,1,52.0,30.0,36.6
173,7,2,3,212.0,3.0,41.1
174,7,22,3,136.0,2.0,28.9
175,7,9,3,0.0,0.0,38.0
176,7,16,3,357.0,11.0,32.9
177,7,15,3,302.0,4.0,27.4
178,7,1,3,201.0,59.0,34.6
179,7,24,3,317.0,68.0,25.9
180,7,17,3,316.0,16.0,28.1
181,7,7,3,36.0,13.0,34.7
182,7,8,3,50.0,63.0,32.8
183,7,120,2,0.0,0.0,32.2
