obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,217.0,20.0,22.8
2,1,8,1,160.0,52.0,28.5
3,1,14,1,108.0,30.0,14.2
4,1,22,1,210.0,45.0,21.7
5,1,27,1,144.0,19.0,34.0
6,1,32,1,85.0,35.0,18.3
7,1,10,1,52.0,23.0,0.0
8,1,11,1,277.0,73.0,0.0
9,1,17,1,312.0,4.0,0.0
10,1,24,1,16.0,1.0,0.0
11,1,28,1,295.0,32.0,0.0
12,1,22,3,116.0,30.0,20.4
13,1,1,3,191.0,21.0,24.4
14,1,23,3,15.0,79.0,13.1
15,1,7,3,43.0,45.0,14.4
16,1,8,3,150.0,64.0,25.6
17,1,15,3,331.0,16.0,0.0
18,1,24,3,310.0,33.0,0.0
19,1,5,5,115.0,9.0,0.0
20,1,6,5,30.0,8.0,0.0
21,1,9,5,46.0,30.0,0.0
22,1,15,5,45.0,28.0,0.0
23,1,15,5,45.0,28.0,0.0
24,2,8,1,160.0,52.0,32.8
25,2,14,1,108.0,30.0,12.6
26,2,22,1,210.0,45.0,21.7
27,2,27,1,144.0,19.0,31.2
28,2,32,1,85.0,35.0,12.9
29,2,1,1,279.0,57.0,0.0
30,2,10,1,52.0,23.0,0.0
31,2,11,1,277.0,73.0,0.0
32,2,17,1,312.0,4.0,0.0
33,2,24,1,16.0,1.0,0.0
34,2,28,1,295.0,32.0,0.0
35,2,22,3,116.0,30.0,25.7
36,2,1,3,191.0,21.0,23.3
37,2,23,3,15.0,79.0,13.1
38,2,7,3,43.0,45.0,14.4
39,2,8,3,150.0,64.0,27.6
40,2,15,3,331.0,16.0,0.0
41,2,24,3,310.0,33.0,0.0
42,2,5,5,115.0,9.0,0.0
43,2,6,5,30.0,8.0,0.0
44,2,9,5,46.0,30.0,0.0
45,2,15,5,45.0,28.0,0.0
46,2,15,5,45.0,28.0,0.0
47,3,8,1,160.0,52.0,32.7
48,3,14,1,108.0,30.0,19.2
49,3,22,1,210.0,45.0,17.1
50,3,27,1,144.0,19.0,26.9
51,3,32,1,85.0,35.0,17.2
52,3,1,1,279.0,57.0,0.0
53,3,10,1,52.0,23.0,0.0
54,3,11,1,277.0,73.0,0.0
55,3,17,1,312.0,4.0,0.0
56,3,24,1,16.0,1.0,0.0
57,3,28,1,295.0,32.0,0.0
58,3,22,3,116.0,30.0,23.5
59,3,1,3,191.0,21.0,20.0
60,3,23,3,15.0,79.0,13.1
61,3,7,3,43.0,45.0,14.4
62,3,8,3,150.0,64.0,25.4
63,3,15,3,331.0,16.0,0.0
64,3,24,3,310.0,33.0,0.0
65,3,5,5,115.0,9.0,0.0
66,3,6,5,30.0,8.0,0.0
67,3,9,5,46.0,30.0,0.0
68,3,15,5,45.0,28.0,0.0
69,3,15,5,45.0,28.0,0.0
70,4,8,1,160.0,52.0,33.0
71,4,14,1,108.0,30.0,23.8
72,4,22,1,210.0,45.0,17.1
73,4,27,1,144.0,19.0,29.2
74,4,32,1,85.0,35.0,17.2
75,4,1,1,279.0,57.0,0.0
76,4,10,1,52.0,23.0,0.0
77,4,11,1,277.0,73.0,0.0
78,4,17,1,312.0,4.0,0.0
79,4,24,1,16.0,1.0,0.0
