obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,7,1,329.0,11.0,13.2
2,1,8,1,272.0,14.0,12.8
3,1,10,1,154.0,12.0,11.1
4,1,16,1,267.0,74.0,29.2
5,1,18,1,126.0,30.0,7.8
6,1,20,1,53.0,24.0,14.3
7,1,21,1,74.0,62.0,27.1
8,1,26,1,171.0,63.0,24.2
9,1,27,1,277.0,48.0,16.3
10,1,29,1,85.0,6.0,8.9
11,1,5,1,0.0,0.0,0.0
12,1,31,1,191.0,1.0,0.0
13,1,22,3,56.0,33.0,12.2
14,1,13,3,227.0,54.0,20.0
15,1,12,3,180.0,10.0,18.4
16,1,15,3,338.0,7.0,7.8
17,1,23,3,310.0,73.0,36.0
18,1,7,3,74.0,23.0,11.7
19,1,8,3,120.0,6.0,12.5
20,1,6,3,21.0,16.0,0.0
21,1,24,3,257.0,29.0,0.0
22,1,5,5,113.0,11.0,0.0
23,1,6,5,52.0,15.0,0.0
24,1,9,5,78.0,12.0,0.0
25,1,11,5,60.0,73.0,0.0
26,1,12,5,77.0,17.0,0.0
27,1,13,5,0.0,0.0,0.0
28,1,14,5,150.0,2.0,0.0
29,1,15,5,75.0,7.0,0.0
30,1,127,2,0.0,0.0,28.7
31,1,136,2,0.0,0.0,32.2
32,1,136,2,0.0,0.0,30.0
33,2,7,1,329.0,11.0,16.1
34,2,8,1,272.0,14.0,12.8
35,2,10,1,154.0,12.0,11.1
36,2,16,1,267.0,74.0,30.1
37,2,18,1,126.0,30.0,7.8
38,2,20,1,53.0,24.0,14.3
39,2,21,1,74.0,62.0,26.8
40,2,26,1,171.0,63.0,24.2
41,2,27,1,277.0,48.0,17.8
42,2,29,1,85.0,6.0,8.9
43,2,5,1,0.0,0.0,0.0
44,2,31,1,191.0,1.0,0.0
45,2,22,3,56.0,33.0,12.2
46,2,13,3,227.0,54.0,16.9
47,2,12,3,180.0,10.0,18.4
48,2,15,3,338.0,7.0,7.8
49,2,23,3,310.0,73.0,35.3
50,2,7,3,74.0,23.0,11.7
51,2,8,3,120.0,6.0,12.5
52,2,6,3,21.0,16.0,0.0
53,2,24,3,257.0,29.0,0.0
54,2,5,5,113.0,11.0,0.0
55,2,6,5,52.0,15.0,0.0
56,2,9,5,78.0,12.0,0.0
57,2,11,5,60.0,73.0,0.0
58,2,12,5,77.0,17.0,0.0
59,2,13,5,0.0,0.0,0.0
60,2,14,5,150.0,2.0,0.0
61,2,15,5,75.0,7.0,0.0
62,2,127,2,0.0,0.0,28.7
63,2,136,2,0.0,0.0,32.2
64,2,136,2,0.0,0.0,30.0
65,3,7,1,329.0,11.0,16.1
66,3,8,1,272.0,14.0,12.8
67,3,10,1,154.0,12.0,10.1
68,3,16,1,267.0,74.0,30.3
69,3,18,1,126.0,30.0,7.8
70,3,20,1,53.0,24.0,14.3
71,3,21,1,74.0,62.0,30.0
72,3,26,1,171.0,63.0,28.2
73,3,27,1,277.0,48.0,17.8
74,3,29,1,85.0,6.0,8.9
75,3,5,1,0.0,0.0,0.0
76,3,31,1,191.0,1.0,0.0
77,3,22,3,56.0,32.0,12.2
78,3,13,3,226.0,53.0,22.9
79,3,12,3,180.0,10.0,18.4
80,3,15,3,338.0,7.0,7.8
81,3,23,3,314.0,73.0,34.4
82,3,7,3,73.0,23.0,11.7
83,3,8,3,120.0,6.0,12.5
84,3,6,3,21.0,16.0,0.0
