obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,5,1,40.0,14.0,29.0
2,1,9,1,324.0,5.0,29.0
3,1,16,1,298.0,44.0,23.5
4,1,18,1,146.0,2.0,22.1
5,1,20,1,87.0,23.0,20.8
6,1,21,1,151.0,61.0,22.5
7,1,25,1,123.0,6.0,27.1
8,1,26,1,282.0,73.0,33.3
9,1,27,1,257.0,18.0,25.0
10,1,29,1,68.0,35.0,30.0
11,1,31,1,201.0,32.0,32.9
12,1,23,1,298.0,4.0,0.0
13,1,9,3,327.0,12.0,24.8
14,1,1,3,50.0,14.0,29.5
15,1,17,3,33.0,68.0,27.6
16,1,16,3,302.0,59.0,0.0
17,1,24,3,47.0,16.0,0.0
18,1,19,3,232.0,2.0,0.0
19,1,8,3,4.0,11.0,0.0
20,1,136,2,0.0,0.0,29.9
21,1,136,2,0.0,0.0,29.9
22,2,5,1,40.0,14.0,32.6
23,2,9,1,324.0,5.0,24.8
24,2,21,1,151.0,61.0,26.1
25,2,25,1,123.0,6.0,23.2
26,2,26,1,282.0,73.0,31.7
27,2,29,1,68.0,35.0,27.9
28,2,31,1,201.0,32.0,32.8
29,2,23,1,298.0,4.0,0.0
30,2,18,3,241.0,53.0,24.5
31,2,9,3,327.0,12.0,21.7
32,2,16,3,302.0,59.0,22.3
33,2,15,3,172.0,45.0,20.5
34,2,1,3,50.0,14.0,28.7
35,2,17,3,33.0,68.0,27.2
36,2,8,3,4.0,11.0,20.7
37,2,24,3,47.0,16.0,0.0
38,2,19,3,232.0,2.0,0.0
39,2,136,2,0.0,0.0,29.9
40,2,8,3,4.0,11.0,0.0
41,3,9,1,324.0,5.0,24.5
42,3,16,1,298.0,44.0,24.0
43,3,18,1,146.0,2.0,22.3
44,3,21,1,151.0,61.0,27.5
45,3,27,1,257.0,18.0,27.7
46,3,29,1,68.0,35.0,38.0
47,3,31,1,201.0,32.0,33.6
48,3,20,1,87.0,23.0,0.0
49,3,23,1,298.0,4.0,0.0
50,3,18,3,241.0,53.0,22.5
51,3,9,3,327.0,12.0,20.7
52,3,16,3,302.0,59.0,22.2
