ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType
16116125,16120910000000,,,-1163849822488335872,0.0,154.9077860545367,-83.68203857154232,10.226344246682206,780,9,0.0,15,230743326151920,5,40.7,441.7155456542969,0.028400002047419548,0,0.0,0.0,,,,,0,,1
16116126,16120910000000,,,-1163849822488335872,0.0,154.9077860545367,-83.68203857154232,10.226344246682206,780,16,0.0,15,230743317302545,40,21.5,214.99380493164062,0.8119999766349792,0,0.0,0.0,,,,,0,,1
16116127,16120910000000,,,-1163849822488335872,0.0,154.9077860545367,-83.68203857154232,10.226344246682206,780,23,0.0,15,230743316070949,40,21.2,579.5108642578125,0.8704999685287476,0,0.0,0.0,,,,,0,,1
16116127,16120910000000,,,-1163849822488335872,0.0,154.9077860545367,-83.68203857154232,10.226344246682206,780,29,0.0,15,230743315945523,61,19.4,193.54769897460938,2.5190000534057617,0,0.0,0.0,,,,,0,,1
16116127,16120910000000,,,-1163849822488335872,0.0,154.9077860545367,-83.68203857154232,10.226344246682206,780,30,0.0,15,230743326893031,27,24.0,-493.0794677734375,0.6754999756813049,0,0.0,0.0,,,,,0,,1
16117133,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,5,0.0,15,230744326260037,11,33.2,-477.8540344238281,0.03189999982714653,0,0.0,0.0,,,,,0,,1
16117134,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,6,0.0,15,230744321200775,16,29.8,636.421630859375,0.028200000524520874,0,0.0,0.0,,,,,0,,1
16117134,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,7,0.0,15,230744328996613,8,36.9,-75.67892456054688,0.03320000320672989,0,0.0,0.0,,,,,0,,1
16117134,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,9,0.0,15,230744326150459,6,39.5,440.9720764160156,0.028600001707673073,0,0.0,0.0,,,,,0,,1
16117135,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,16,0.0,15,230744317301912,40,21.5,215.2506866455078,0.8119999766349792,0,0.0,0.0,,,,,0,,1
16117135,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,23,0.0,15,230744316069016,48,21.2,579.5108642578125,2.370500087738037,0,0.0,0.0,,,,,0,,1
16117135,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,29,0.0,15,230744315944877,80,19.4,193.54769897460938,4.019000053405762,0,0.0,0.0,,,,,0,,1
16117136,16121910000000,,,-1163849822488335872,0.0,160.8096790732816,-80.00919941846708,9.294989295522177,780,30,0.0,15,230744326894550,53,19.7,-493.26025390625,0.9254999756813049,0,0.0,0.0,,,,,0,,1
16118174,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,2,0.0,15,230745325640120,17,28.4,251.34939575195312,0.6359999775886536,0,0.0,0.0,,,,,0,,1
16118176,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,5,0.0,15,230745326261659,12,32.7,-478.1986083984375,0.03290000185370445,0,0.0,0.0,,,,,0,,1
16118177,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,6,0.0,15,230745321198655,14,30.5,636.1091918945312,0.027300000190734863,0,0.0,0.0,,,,,0,,1
16118178,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,7,0.0,15,230745328996884,7,37.8,-75.90028381347656,0.032600000500679016,0,0.0,0.0,,,,,0,,1
16118178,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,9,0.0,15,230745326149068,6,38.4,440.6531982421875,0.029100000858306885,0,0.0,0.0,,,,,0,,1
16118179,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,16,0.0,15,230745317301130,40,21.0,214.85107421875,0.871999979019165,0,0.0,0.0,,,,,0,,1
16118180,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,23,0.0,15,230745316067083,66,21.2,579.5108642578125,3.870500087738037,0,0.0,0.0,,,,,0,,1
16118181,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,29,0.0,15,230745315944232,108,19.4,193.54769897460938,5.519000053405762,0,0.0,0.0,,,,,0,,1
16118181,16122910000000,,,-1163849822488335872,0.0,164.5218435442075,-82.2535588337958,13.460366862481767,780,30,0.0,15,230745326896067,53,19.4,-492.83209228515625,1.005500078201294,0,0.0,0.0,,,,,0,,1
16119170,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,2,0.0,15,230746325639153,24,25.2,251.5458221435547,0.4343000054359436,0,0.0,0.0,,,,,0,,1
16119171,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,5,0.0,15,230746326263245,12,32.6,-477.7341613769531,0.03290000185370445,0,0.0,0.0,,,,,0,,1
16119172,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,6,0.0,15,230746321196571,12,32.0,636.5830688476562,0.02540000155568123,0,0.0,0.0,,,,,0,,1
16119173,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,7,0.0,15,230746328997134,6,39.1,-75.34627532958984,0.03160000219941139,0,0.0,0.0,,,,,0,,1
16119174,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,9,0.0,15,230746326147669,8,36.7,441.114990234375,0.03020000085234642,0,0.0,0.0,,,,,0,,1
16119175,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,16,0.0,15,230746317300259,61,18.8,214.0708770751953,1.0220000743865967,0,0.0,0.0,,,,,0,,1
16119176,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,23,0.0,15,230746316066052,79,17.0,580.34814453125,2.690500020980835,0,0.0,0.0,,,,,0,,1
16119176,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,29,0.0,15,230746315943536,125,14.2,193.7665252685547,3.749000072479248,0,0.0,0.0,,,,,0,,1
16119177,16123910000000,,,-1163849822488335872,0.0,155.04340990446508,-83.40811274988025,8.96049742810375,780,30,0.0,15,230746326897730,53,19.2,-493.7169189453125,1.005500078201294,0,0.0,0.0,,,,,0,,1
16120159,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,2,0.0,15,230747325638225,19,27.8,252.95021057128906,0.04879999905824661,0,0.0,0.0,,,,,0,,1
16120160,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,5,0.0,15,230747326264833,10,34.2,-476.3596496582031,0.03110000118613243,0,0.0,0.0,,,,,0,,1
16120161,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,6,0.0,15,230747321194421,13,31.1,637.8971557617188,0.02670000120997429,0,0.0,0.0,,,,,0,,1
16120162,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,7,0.0,15,230747328997377,5,40.4,-73.97467803955078,0.03140000253915787,0,0.0,0.0,,,,,0,,1
16120163,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,9,0.0,15,230747326146211,7,37.8,442.3956604003906,0.029600001871585846,0,0.0,0.0,,,,,0,,1
16120163,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,16,0.0,15,230747317299545,69,18.8,214.0708770751953,2.5220000743865967,0,0.0,0.0,,,,,0,,1
16120164,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,23,0.0,15,230747316064116,98,17.0,580.34814453125,4.190500259399414,0,0.0,0.0,,,,,0,,1
16120165,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,29,0.0,15,230747315942890,150,14.2,193.7665252685547,5.249000549316406,0,0.0,0.0,,,,,0,,1
16120166,16124910000000,,,-1163849822488335872,0.0,149.18105443939567,-82.38993323833246,7.043225834787378,780,30,0.0,15,230747326899467,61,18.1,-491.77593994140625,1.0855000019073486,0,0.0,0.0,,,,,0,,1
16121174,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,2,0.0,15,230748325637440,27,24.5,252.26280212402344,0.6240000128746033,0,0.0,0.0,,,,,0,,1
16121175,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,5,0.0,15,230748326266417,10,34.2,-476.49920654296875,0.03110000118613243,0,0.0,0.0,,,,,0,,1
16121176,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,6,0.0,15,230748321192353,13,31.0,637.7337646484375,0.02670000120997429,0,0.0,0.0,,,,,0,,1
16121177,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,7,0.0,15,230748328997620,5,40.7,-74.01512908935547,0.03140000253915787,0,0.0,0.0,,,,,0,,1
16121178,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,9,0.0,15,230748326144721,6,38.0,442.3509826660156,0.029100000858306885,0,0.0,0.0,,,,,0,,1
16121180,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,16,0.0,15,230748317298831,88,18.8,214.0708770751953,4.022000312805176,0,0.0,0.0,,,,,0,,1
16121181,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,23,0.0,15,230748316062180,127,17.0,580.34814453125,5.690500259399414,0,0.0,0.0,,,,,0,,1
16121184,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,29,0.0,15,230748315942244,186,14.2,193.7665252685547,6.749000072479248,0,0.0,0.0,,,,,0,,1
16121186,16125910000000,,,-1163849822488335872,0.0,152.80730440281332,-78.66288788387386,10.040262532798927,780,30,0.0,15,230748326901067,80,16.7,-492.1374816894531,1.1755000352859497,0,0.0,0.0,,,,,0,,1
16122181,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,5,0.0,15,230749326268009,11,33.2,-478.0059814453125,0.03189999982714653,0,0.0,0.0,,,,,0,,1
16122182,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,6,0.0,15,230749321190223,14,30.7,636.2298583984375,0.027300000190734863,0,0.0,0.0,,,,,0,,1
16122183,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,7,0.0,15,230749328997877,5,40.1,-75.55105590820312,0.03140000253915787,0,0.0,0.0,,,,,0,,1
16122184,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,9,0.0,15,230749326143198,6,38.5,440.706298828125,0.029100000858306885,0,0.0,0.0,,,,,0,,1
16122184,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,16,0.0,15,230749317297892,79,17.1,215.76446533203125,2.691999912261963,0,0.0,0.0,,,,,0,,1
16122185,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,23,0.0,15,230749316060244,166,17.0,580.34814453125,7.190500259399414,0,0.0,0.0,,,,,0,,1
16122187,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,29,0.0,15,230749315941597,231,14.2,193.7665252685547,8.249000549316406,0,0.0,0.0,,,,,0,,1
16122188,16126910000000,,,-1163849822488336384,0.0,143.41612404678017,-79.00400521877651,7.0026872944511735,780,30,0.0,15,230749326902634,40,21.4,-493.18408203125,0.8554999828338623,0,0.0,0.0,,,,,0,,1
16123169,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,2,0.0,15,230750325635912,12,33.8,252.41505432128906,0.7460000514984131,0,0.0,0.0,,,,,0,,1
16123170,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,5,0.0,15,230750326269610,11,33.5,-477.0443420410156,0.03189999982714653,0,0.0,0.0,,,,,0,,1
16123171,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,6,0.0,15,230750321188146,14,30.9,637.2161254882812,0.027300000190734863,0,0.0,0.0,,,,,0,,1
16123176,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,7,0.0,15,230750328998116,5,40.3,-74.50438690185547,0.03140000253915787,0,0.0,0.0,,,,,0,,1
16123178,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,9,0.0,15,230750326141661,6,39.4,441.703857421875,0.028600001707673073,0,0.0,0.0,,,,,0,,1
16123179,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,16,0.0,15,230750317297172,98,17.1,215.76446533203125,4.191999912261963,0,0.0,0.0,,,,,0,,1
16123179,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,23,0.0,15,230750316058309,216,17.0,580.34814453125,8.690500259399414,0,0.0,0.0,,,,,0,,1
16123180,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,29,0.0,15,230750315940951,286,14.2,193.7665252685547,9.749000549316406,0,0.0,0.0,,,,,0,,1
16123181,16127910000000,,,-1163849822488336384,0.0,148.9962451159954,-84.03421982477897,13.806465823638312,780,30,0.0,15,230750326904202,35,22.3,-492.1660461425781,0.7954999804496765,0,0.0,0.0,,,,,0,,1
16124207,16128910000000,,,-1163849822488336384,0.0,141.86046610120684,-81.17892089137054,6.964899623401721,780,2,0.0,15,230751325635059,21,26.8,252.57688903808594,0.11869999766349792,0,0.0,0.0,,,,,0,,1
16124209,16128910000000,,,-1163849822488336384,0.0,141.86046610120684,-81.17892089137054,6.964899623401721,780,5,0.0,15,230751326271211,11,33.1,-476.7257385253906,0.03189999982714653,0,0.0,0.0,,,,,0,,1
