obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,7,1,303.0,19.0,19.7
2,1,8,1,286.0,39.0,23.4
3,1,10,1,139.0,40.0,28.2
4,1,13,1,21.0,4.0,22.5
5,1,15,1,52.0,7.0,29.7
6,1,16,1,184.0,57.0,26.9
7,1,18,1,95.0,45.0,18.7
8,1,21,1,63.0,37.0,23.8
9,1,26,1,167.0,30.0,34.4
10,1,27,1,302.0,77.0,38.9
11,1,30,1,334.0,7.0,25.4
12,1,11,1,0.0,0.0,0.0
13,1,20,1,33.0,7.0,0.0
14,1,10,3,327.0,26.0,26.1
15,1,2,3,35.0,26.0,28.7
16,1,18,3,57.0,50.0,28.9
17,1,9,3,255.0,45.0,22.7
18,1,16,3,205.0,17.0,29.4
19,1,19,3,298.0,60.0,19.5
20,1,17,3,77.0,4.0,17.0
21,1,3,3,97.0,33.0,26.8
22,1,4,3,146.0,7.0,24.1
23,1,20,3,268.0,9.0,0.0
24,1,5,5,113.0,11.0,0.0
25,1,14,5,67.0,33.0,0.0
26,1,120,2,0.0,0.0,32.6
27,1,136,2,0.0,0.0,28.9
28,1,12,5,0.0,0.0,0.0
29,2,7,1,303.0,19.0,25.4
30,2,8,1,286.0,39.0,24.0
31,2,10,1,139.0,40.0,28.5
32,2,13,1,21.0,4.0,24.0
33,2,15,1,52.0,7.0,30.5
34,2,16,1,184.0,57.0,26.3
35,2,18,1,95.0,45.0,14.3
36,2,21,1,63.0,37.0,26.0
37,2,26,1,167.0,30.0,34.8
38,2,27,1,302.0,77.0,39.5
39,2,30,1,334.0,7.0,27.3
40,2,11,1,0.0,0.0,0.0
41,2,20,1,33.0,7.0,0.0
42,2,10,3,327.0,26.0,30.9
43,2,2,3,35.0,26.0,33.8
44,2,18,3,57.0,50.0,27.7
45,2,9,3,255.0,45.0,22.1
46,2,16,3,205.0,17.0,28.4
47,2,19,3,298.0,60.0,21.1
48,2,17,3,77.0,4.0,17.0
49,2,3,3,97.0,33.0,25.0
50,2,4,3,146.0,7.0,26.0
51,2,20,3,268.0,9.0,0.0
52,2,5,5,113.0,11.0,0.0
53,2,14,5,67.0,33.0,0.0
54,2,120,2,0.0,0.0,29.8
55,2,136,2,0.0,0.0,28.9
56,2,12,5,0.0,0.0,0.0
57,3,7,1,303.0,19.0,27.6
58,3,8,1,286.0,39.0,23.2
59,3,10,1,139.0,40.0,30.3
60,3,13,1,21.0,4.0,23.3
61,3,15,1,52.0,7.0,31.2
62,3,16,1,184.0,57.0,26.9
63,3,18,1,95.0,45.0,14.3
64,3,21,1,63.0,37.0,27.9
65,3,26,1,167.0,30.0,34.8
66,3,27,1,302.0,77.0,39.4
67,3,30,1,334.0,7.0,26.0
68,3,11,1,0.0,0.0,0.0
69,3,20,1,33.0,7.0,0.0
70,3,10,3,327.0,26.0,31.6
71,3,2,3,35.0,26.0,34.1
72,3,18,3,57.0,50.0,26.3
73,3,9,3,255.0,45.0,24.1
74,3,16,3,205.0,17.0,28.4
75,3,19,3,298.0,60.0,21.0
76,3,17,3,77.0,4.0,16.8
77,3,3,3,97.0,33.0,27.2
78,3,4,3,146.0,7.0,27.0
79,3,20,3,268.0,9.0,0.0
80,3,5,5,113.0,11.0,0.0
81,3,14,5,67.0,33.0,0.0
82,3,120,2,0.0,0.0,29.8
83,3,136,2,0.0,0.0,28.9
84,3,12,5,0.0,0.0,0.0
85,4,7,1,303.0,19.0,28.2
86,4,8,1,286.0,39.0,21.9
87,4,10,1,139.0,40.0,29.4
88,4,13,1,21.0,4.0,24.2
89,4,15,1,52.0,7.0,31.4
90,4,16,1,184.0,57.0,26.2
91,4,18,1,95.0,45.0,15.4
92,4,21,1,63.0,37.0,26.5
93,4,26,1,167.0,30.0,34.5
94,4,27,1,302.0,77.0,39.2
95,4,30,1,334.0,7.0,27.4
96,4,11,1,0.0,0.0,0.0
97,4,20,1,33.0,7.0,0.0
98,4,10,3,327.0,26.0,32.2
99,4,2,3,35.0,26.0,34.5
100,4,18,3,57.0,50.0,26.7
101,4,9,3,255.0,45.0,22.1
102,4,16,3,205.0,17.0,29.1
103,4,19,3,298.0,60.0,20.8
104,4,17,3,77.0,4.0,16.5
105,4,3,3,97.0,33.0,27.7
106,4,4,3,146.0,7.0,27.0
107,4,20,3,268.0,9.0,0.0
108,4,5,5,113.0,11.0,0.0
109,4,14,5,67.0,33.0,0.0
110,4,120,2,0.0,0.0,29.8
111,4,136,2,0.0,0.0,28.9
112,4,12,5,0.0,0.0,0.0
113,5,7,1,303.0,19.0,28.0
114,5,8,1,286.0,39.0,22.0
115,5,10,1,139.0,40.0,30.1
116,5,13,1,21.0,4.0,23.2
117,5,15,1,52.0,7.0,32.1
118,5,16,1,184.0,57.0,26.7
119,5,18,1,95.0,45.0,17.8
120,5,21,1,63.0,37.0,27.2
121,5,26,1,167.0,30.0,35.0
122,5,27,1,302.0,77.0,39.0
123,5,30,1,334.0,7.0,26.2
124,5,11,1,0.0,0.0,0.0
125,5,20,1,33.0,7.0,0.0
126,5,10,3,327.0,26.0,31.3
127,5,2,3,35.0,26.0,33.1
128,5,18,3,57.0,50.0,25.8
129,5,9,3,255.0,45.0,21.7
130,5,16,3,205.0,17.0,28.5
131,5,19,3,298.0,60.0,21.4
132,5,17,3,77.0,4.0,16.3
133,5,3,3,97.0,33.0,27.2
134,5,4,3,146.0,7.0,27.2
135,5,20,3,268.0,9.0,0.0
136,5,5,5,113.0,11.0,0.0
137,5,14,5,67.0,33.0,0.0
138,5,120,2,0.0,0.0,29.8
139,5,136,2,0.0,0.0,28.9
140,5,12,5,0.0,0.0,0.0
141,6,7,1,303.0,19.0,24.9
142,6,8,1,286.0,39.0,23.1
143,6,10,1,139.0,40.0,32.2
144,6,13,1,21.0,4.0,21.5
145,6,15,1,52.0,7.0,34.6
146,6,16,1,184.0,57.0,27.9
147,6,18,1,95.0,45.0,17.8
148,6,21,1,63.0,37.0,30.2
149,6,26,1,167.0,30.0,35.3
150,6,27,1,302.0,77.0,38.2
151,6,30,1,334.0,7.0,23.4
152,6,11,1,0.0,0.0,0.0
153,6,20,1,33.0,7.0,0.0
154,6,10,3,327.0,26.0,29.0
155,6,2,3,35.0,26.0,29.6
156,6,18,3,57.0,50.0,26.3
157,6,9,3,255.0,45.0,24.6
158,6,16,3,205.0,17.0,29.2
159,6,19,3,298.0,60.0,18.9
160,6,17,3,77.0,4.0,16.1
161,6,3,3,97.0,33.0,27.8
162,6,4,3,146.0,7.0,27.3
163,6,20,3,268.0,9.0,0.0
164,6,5,5,113.0,11.0,0.0
165,6,14,5,67.0,33.0,0.0
166,6,120,2,0.0,0.0,29.2
167,6,136,2,0.0,0.0,28.9
168,6,12,5,0.0,0.0,0.0
169,7,7,1,303.0,19.0,24.7
170,7,8,1,286.0,39.0,22.7
171,7,10,1,139.0,40.0,32.2
172,7,13,1,21.0,4.0,21.6
173,7,15,1,52.0,7.0,34.2
174,7,16,1,184.0,57.0,28.0
175,7,18,1,95.0,45.0,18.2
176,7,21,1,63.0,37.0,29.3
177,7,26,1,167.0,30.0,35.4
178,7,27,1,302.0,77.0,37.6
179,7,30,1,334.0,7.0,22.7
180,7,11,1,0.0,0.0,0.0
181,7,20,1,33.0,7.0,0.0
182,7,10,3,327.0,26.0,28.9
183,7,2,3,35.0,26.0,28.3
184,7,18,3,57.0,50.0,26.9
185,7,9,3,255.0,45.0,22.9
186,7,16,3,205.0,17.0,29.0
187,7,19,3,298.0,60.0,20.3
188,7,17,3,77.0,4.0,15.8
189,7,3,3,97.0,33.0,29.0
190,7,4,3,146.0,7.0,26.7
191,7,20,3,268.0,9.0,0.0
192,7,5,5,113.0,11.0,0.0
193,7,14,5,67.0,33.0,0.0
194,7,120,2,0.0,0.0,29.0
195,7,136,2,0.0,0.0,28.9
196,7,12,5,0.0,0.0,0.0
197,8,7,1,303.0,19.0,24.9
198,8,8,1,286.0,39.0,21.9
199,8,10,1,139.0,40.0,32.4
200,8,13,1,21.0,4.0,22.2
201,8,15,1,52.0,7.0,33.9
202,8,16,1,184.0,57.0,28.4
203,8,18,1,95.0,45.0,20.2
204,8,21,1,63.0,37.0,29.6
205,8,26,1,167.0,30.0,35.4
206,8,27,1,302.0,77.0,37.6
207,8,30,1,334.0,7.0,22.8
208,8,11,1,0.0,0.0,0.0
209,8,20,1,33.0,7.0,0.0
210,8,10,3,327.0,26.0,29.6
211,8,2,3,35.0,26.0,28.6
212,8,18,3,59.0,49.0,27.0
213,8,9,3,255.0,45.0,20.9
214,8,16,3,205.0,17.0,28.4
215,8,19,3,298.0,60.0,20.3
216,8,17,3,77.0,4.0,15.7
217,8,3,3,97.0,33.0,28.3
218,8,4,3,146.0,7.0,26.6
219,8,20,3,268.0,9.0,0.0
220,8,5,5,113.0,11.0,0.0
221,8,14,5,67.0,33.0,0.0
222,8,120,2,0.0,0.0,28.9
223,8,136,2,0.0,0.0,28.9
224,8,12,5,0.0,0.0,0.0
225,9,7,1,303.0,19.0,26.7
226,9,8,1,286.0,39.0,20.6
227,9,10,1,139.0,40.0,31.9
228,9,13,1,21.0,4.0,22.3
229,9,15,1,52.0,7.0,34.1
230,9,16,1,184.0,57.0,28.8
231,9,18,1,95.0,45.0,20.0
232,9,21,1,63.0,37.0,29.8
233,9,26,1,167.0,30.0,35.5
234,9,27,1,302.0,77.0,38.0
235,9,30,1,334.0,7.0,24.0
236,9,11,1,0.0,0.0,0.0
237,9,20,1,33.0,7.0,0.0
238,9,10,3,327.0,26.0,30.1
239,9,2,3,35.0,26.0,29.4
240,9,18,3,59.0,49.0,25.4
241,9,9,3,255.0,45.0,22.7
242,9,16,3,205.0,17.0,28.4
243,9,19,3,298.0,60.0,18.3
244,9,17,3,77.0,4.0,15.7
245,9,3,3,97.0,33.0,28.6
246,9,4,3,146.0,7.0,27.6
247,9,20,3,268.0,9.0,0.0
248,9,5,5,113.0,11.0,0.0
249,9,14,5,67.0,33.0,0.0
250,9,120,2,0.0,0.0,28.5
251,9,136,2,0.0,0.0,28.9
252,9,12,5,0.0,0.0,0.0
253,10,7,1,303.0,19.0,28.3
254,10,8,1,286.0,39.0,19.9
255,10,10,1,139.0,40.0,30.8
256,10,13,1,21.0,4.0,23.5
257,10,15,1,52.0,7.0,33.2
258,10,16,1,184.0,57.0,27.0
259,10,18,1,95.0,45.0,21.6
260,10,21,1,63.0,37.0,28.0
261,10,26,1,167.0,30.0,34.7
262,10,27,1,302.0,77.0,38.1
263,10,30,1,334.0,7.0,24.1
264,10,11,1,0.0,0.0,0.0
265,10,20,1,33.0,7.0,0.0
266,10,10,3,327.0,26.0,31.0
267,10,2,3,35.0,26.0,31.3
268,10,18,3,59.0,49.0,26.7
269,10,9,3,255.0,45.0,22.3
270,10,16,3,205.0,17.0,28.5
271,10,19,3,298.0,60.0,21.1
272,10,17,3,77.0,4.0,15.7
273,10,3,3,97.0,33.0,29.1
274,10,4,3,146.0,7.0,27.6
275,10,20,3,268.0,9.0,0.0
276,10,5,5,113.0,11.0,0.0
277,10,14,5,67.0,33.0,0.0
278,10,120,2,0.0,0.0,28.5
279,10,136,2,0.0,0.0,28.9
280,10,12,5,0.0,0.0,0.0
281,11,7,1,303.0,19.0,27.8
282,11,8,1,286.0,39.0,19.9
283,11,10,1,139.0,40.0,29.2
284,11,13,1,21.0,4.0,24.8
285,11,15,1,52.0,7.0,32.3
286,11,16,1,184.0,57.0,26.7
287,11,18,1,95.0,45.0,22.3
288,11,21,1,63.0,37.0,26.8
289,11,26,1,167.0,30.0,33.9
290,11,27,1,302.0,77.0,37.9
291,11,30,1,334.0,7.0,24.3
292,11,11,1,0.0,0.0,0.0
293,11,20,1,33.0,7.0,0.0
294,11,10,3,327.0,26.0,32.2
295,11,2,3,35.0,26.0,32.9
296,11,18,3,59.0,49.0,27.2
297,11,9,3,255.0,45.0,19.2
298,11,16,3,205.0,17.0,28.3
299,11,19,3,298.0,60.0,21.0
300,11,17,3,77.0,4.0,16.3
301,11,3,3,97.0,33.0,28.3
302,11,4,3,146.0,7.0,28.1
303,11,20,3,268.0,9.0,0.0
304,11,5,5,113.0,11.0,22.2
305,11,14,5,67.0,33.0,0.0
306,11,120,2,0.0,0.0,28.5
307,11,136,2,0.0,0.0,28.9
308,11,12,5,0.0,0.0,0.0
309,12,7,1,303.0,19.0,27.0
310,12,10,1,139.0,40.0,28.6
311,12,13,1,21.0,4.0,24.9
312,12,15,1,52.0,7.0,33.2
313,12,16,1,184.0,57.0,27.8
314,12,18,1,95.0,45.0,25.3
315,12,21,1,63.0,37.0,26.7
316,12,26,1,167.0,30.0,33.8
317,12,27,1,302.0,77.0,37.0
318,12,30,1,334.0,7.0,26.6
319,12,8,1,286.0,39.0,0.0
320,12,11,1,0.0,0.0,0.0
321,12,20,1,33.0,7.0,0.0
322,12,10,3,327.0,26.0,32.6
323,12,2,3,35.0,26.0,32.3
324,12,18,3,59.0,49.0,27.4
325,12,9,3,255.0,45.0,21.2
326,12,16,3,205.0,17.0,28.3
327,12,19,3,298.0,60.0,21.6
328,12,17,3,77.0,4.0,16.3
329,12,3,3,97.0,33.0,28.0
330,12,4,3,146.0,7.0,28.1
331,12,20,3,268.0,9.0,0.0
332,12,5,5,113.0,11.0,22.2
333,12,14,5,67.0,33.0,30.6
334,12,120,2,0.0,0.0,28.5
335,12,136,2,0.0,0.0,28.9
336,12,12,5,0.0,0.0,0.0
337,13,7,1,303.0,19.0,27.2
338,13,10,1,139.0,40.0,27.8
339,13,11,1,0.0,0.0,15.2
340,13,13,1,21.0,4.0,25.1
341,13,15,1,52.0,7.0,32.7
342,13,16,1,184.0,57.0,27.0
343,13,18,1,95.0,45.0,26.3
344,13,21,1,63.0,37.0,25.0
345,13,26,1,167.0,30.0,33.7
346,13,27,1,302.0,77.0,37.4
347,13,30,1,334.0,7.0,27.3
348,13,8,1,286.0,39.0,0.0
349,13,20,1,33.0,7.0,0.0
350,13,10,3,327.0,26.0,32.4
351,13,2,3,35.0,26.0,33.4
352,13,18,3,59.0,49.0,28.1
353,13,9,3,255.0,45.0,21.0
354,13,16,3,205.0,17.0,28.3
355,13,19,3,298.0,60.0,22.9
356,13,17,3,77.0,4.0,17.8
357,13,3,3,97.0,33.0,29.3
358,13,4,3,146.0,7.0,27.4
359,13,20,3,268.0,9.0,0.0
360,13,5,5,113.0,11.0,20.4
361,13,14,5,67.0,33.0,31.6
362,13,120,2,0.0,0.0,28.5
363,13,136,2,0.0,0.0,28.9
364,13,12,5,0.0,0.0,0.0
365,14,7,1,303.0,19.0,27.8
366,14,10,1,139.0,40.0,27.3
367,14,11,1,254.0,1.0,15.3
368,14,13,1,21.0,4.0,24.5
369,14,15,1,52.0,7.0,32.2
370,14,16,1,184.0,57.0,26.4
371,14,18,1,95.0,45.0,26.3
372,14,21,1,63.0,37.0,25.3
373,14,26,1,167.0,30.0,33.7
374,14,27,1,302.0,77.0,37.8
375,14,30,1,334.0,7.0,25.4
376,14,8,1,286.0,39.0,0.0
377,14,20,1,33.0,7.0,0.0
378,14,10,3,327.0,26.0,32.0
379,14,2,3,35.0,26.0,33.1
380,14,18,3,59.0,49.0,28.4
381,14,9,3,255.0,45.0,20.6
382,14,16,3,205.0,17.0,28.5
383,14,19,3,298.0,60.0,22.6
384,14,17,3,77.0,4.0,20.9
385,14,3,3,97.0,33.0,28.7
386,14,4,3,146.0,7.0,27.6
387,14,20,3,268.0,9.0,0.0
388,14,5,5,113.0,11.0,20.4
389,14,14,5,67.0,33.0,31.3
390,14,120,2,0.0,0.0,28.5
391,14,136,2,0.0,0.0,28.9
392,14,12,5,0.0,0.0,0.0
393,15,7,1,303.0,19.0,27.1
394,15,10,1,139.0,40.0,26.4
395,15,11,1,254.0,1.0,14.8
396,15,13,1,21.0,4.0,23.8
397,15,15,1,52.0,7.0,32.1
398,15,16,1,184.0,57.0,24.2
399,15,18,1,95.0,45.0,24.2
400,15,21,1,63.0,37.0,25.1
401,15,26,1,167.0,30.0,33.0
402,15,27,1,302.0,77.0,37.1
403,15,30,1,334.0,7.0,21.9
404,15,8,1,286.0,39.0,0.0
405,15,20,1,33.0,7.0,0.0
406,15,10,3,327.0,26.0,29.7
407,15,2,3,35.0,26.0,31.6
408,15,18,3,59.0,49.0,27.3
409,15,9,3,255.0,45.0,16.9
410,15,16,3,205.0,17.0,27.2
411,15,19,3,298.0,60.0,19.8
412,15,17,3,77.0,4.0,20.9
413,15,3,3,97.0,33.0,27.2
414,15,4,3,146.0,7.0,27.1
415,15,20,3,268.0,9.0,0.0
416,15,5,5,113.0,11.0,20.4
417,15,14,5,67.0,33.0,29.7
418,15,120,2,0.0,0.0,28.5
419,15,136,2,0.0,0.0,28.9
420,15,12,5,0.0,0.0,0.0
421,16,7,1,303.0,19.0,28.1
422,16,10,1,139.0,40.0,28.3
423,16,11,1,254.0,1.0,14.3
424,16,13,1,21.0,4.0,21.4
425,16,15,1,52.0,7.0,33.0
426,16,16,1,184.0,57.0,24.8
427,16,18,1,95.0,45.0,22.9
428,16,21,1,63.0,37.0,27.3
429,16,26,1,167.0,30.0,33.7
430,16,27,1,302.0,77.0,36.6
431,16,30,1,334.0,7.0,21.1
432,16,8,1,286.0,39.0,0.0
433,16,20,1,33.0,7.0,0.0
434,16,10,3,327.0,26.0,29.7
435,16,2,3,35.0,26.0,26.7
436,16,18,3,59.0,49.0,25.8
437,16,9,3,255.0,45.0,19.0
438,16,16,3,205.0,17.0,26.7
439,16,19,3,298.0,60.0,18.1
440,16,17,3,77.0,4.0,20.9
441,16,3,3,97.0,33.0,28.2
442,16,4,3,146.0,7.0,27.7
443,16,20,3,268.0,9.0,0.0
444,16,5,5,113.0,11.0,21.4
445,16,14,5,67.0,33.0,29.9
446,16,120,2,0.0,0.0,28.5
447,16,136,2,0.0,0.0,28.9
448,16,12,5,0.0,0.0,0.0
449,17,7,1,303.0,19.0,26.8
450,17,10,1,139.0,40.0,29.9
451,17,11,1,254.0,1.0,13.8
452,17,13,1,21.0,4.0,20.9
453,17,15,1,52.0,7.0,33.5
454,17,16,1,184.0,57.0,27.9
455,17,18,1,95.0,45.0,21.6
456,17,20,1,33.0,7.0,13.9
457,17,21,1,63.0,37.0,26.9
458,17,26,1,167.0,30.0,35.7
459,17,27,1,302.0,77.0,36.6
460,17,30,1,334.0,7.0,20.5
461,17,8,1,286.0,39.0,0.0
462,17,10,3,327.0,26.0,29.7
463,17,2,3,35.0,26.0,24.3
464,17,18,3,59.0,49.0,27.0
465,17,9,3,255.0,45.0,20.0
466,17,16,3,205.0,17.0,28.2
467,17,19,3,298.0,60.0,21.2
468,17,17,3,77.0,4.0,14.7
469,17,3,3,97.0,33.0,28.9
470,17,4,3,146.0,7.0,25.9
471,17,20,3,268.0,9.0,0.0
472,17,5,5,113.0,11.0,21.4
473,17,14,5,67.0,33.0,31.8
474,17,120,2,0.0,0.0,28.8
475,17,136,2,0.0,0.0,28.9
476,17,12,5,0.0,0.0,0.0
477,18,7,1,303.0,19.0,27.5
478,18,10,1,139.0,40.0,30.5
479,18,11,1,254.0,1.0,13.6
480,18,13,1,21.0,4.0,24.8
481,18,15,1,52.0,7.0,33.6
482,18,16,1,184.0,57.0,29.8
483,18,18,1,95.0,45.0,21.4
484,18,20,1,33.0,7.0,13.9
485,18,21,1,63.0,37.0,27.6
486,18,26,1,167.0,30.0,36.3
487,18,27,1,302.0,77.0,36.9
488,18,30,1,334.0,7.0,19.9
489,18,8,1,286.0,39.0,0.0
490,18,10,3,327.0,26.0,29.7
491,18,2,3,35.0,26.0,32.7
492,18,18,3,59.0,49.0,29.3
493,18,9,3,255.0,45.0,23.4
494,18,16,3,205.0,17.0,28.5
495,18,19,3,298.0,60.0,20.6
496,18,17,3,77.0,4.0,14.7
497,18,3,3,97.0,33.0,28.8
498,18,4,3,146.0,7.0,28.7
499,18,20,3,268.0,9.0,0.0
500,18,5,5,113.0,11.0,21.4
501,18,14,5,67.0,33.0,30.5
502,18,120,2,0.0,0.0,29.9
503,18,136,2,0.0,0.0,29.3
504,18,12,5,0.0,0.0,0.0
505,19,7,1,303.0,19.0,28.0
506,19,10,1,139.0,40.0,30.9
507,19,11,1,254.0,1.0,13.5
508,19,13,1,21.0,4.0,25.7
509,19,15,1,52.0,7.0,34.4
510,19,16,1,184.0,57.0,28.5
511,19,18,1,95.0,45.0,21.6
512,19,20,1,33.0,7.0,14.4
513,19,21,1,63.0,37.0,27.5
514,19,26,1,167.0,30.0,36.1
515,19,27,1,302.0,77.0,37.8
516,19,30,1,334.0,7.0,22.4
517,19,8,1,286.0,39.0,0.0
518,19,10,3,327.0,26.0,23.3
519,19,2,3,35.0,26.0,34.4
520,19,18,3,59.0,49.0,29.2
521,19,9,3,255.0,45.0,22.3
522,19,16,3,205.0,17.0,28.0
523,19,19,3,298.0,60.0,18.3
524,19,17,3,77.0,4.0,14.7
525,19,3,3,97.0,33.0,28.2
526,19,4,3,146.0,7.0,30.2
527,19,20,3,268.0,9.0,0.0
528,19,5,5,113.0,11.0,20.7
529,19,14,5,67.0,33.0,30.2
530,19,120,2,0.0,0.0,28.9
531,19,136,2,0.0,0.0,29.3
532,19,12,5,0.0,0.0,0.0
533,20,7,1,303.0,19.0,26.9
534,20,10,1,139.0,40.0,31.2
535,20,11,1,254.0,1.0,13.0
536,20,13,1,21.0,4.0,25.5
537,20,15,1,52.0,7.0,35.0
538,20,16,1,184.0,57.0,29.4
539,20,18,1,95.0,45.0,21.7
540,20,20,1,33.0,7.0,14.9
541,20,21,1,63.0,37.0,29.3
542,20,26,1,167.0,30.0,36.3
543,20,27,1,302.0,77.0,37.5
544,20,30,1,334.0,7.0,19.1
545,20,8,1,286.0,39.0,0.0
546,20,10,3,327.0,26.0,21.7
547,20,2,3,35.0,26.0,33.5
548,20,18,3,59.0,49.0,28.0
549,20,9,3,255.0,45.0,24.8
550,20,16,3,205.0,17.0,29.5
551,20,19,3,298.0,60.0,17.9
552,20,17,3,77.0,4.0,14.7
553,20,3,3,97.0,33.0,26.8
554,20,4,3,146.0,7.0,28.1
555,20,20,3,268.0,9.0,0.0
556,20,5,5,113.0,11.0,20.7
557,20,14,5,67.0,33.0,28.8
558,20,120,2,0.0,0.0,29.8
559,20,136,2,0.0,0.0,29.3
560,20,12,5,0.0,0.0,0.0
561,21,7,1,303.0,19.0,26.0
562,21,10,1,139.0,40.0,31.3
563,21,11,1,254.0,1.0,12.9
564,21,13,1,21.0,4.0,26.1
565,21,15,1,52.0,7.0,35.0
566,21,16,1,184.0,57.0,31.0
567,21,18,1,95.0,45.0,23.2
568,21,20,1,33.0,7.0,15.4
569,21,21,1,63.0,37.0,29.6
570,21,26,1,167.0,30.0,36.0
571,21,27,1,302.0,77.0,37.6
572,21,30,1,334.0,7.0,18.5
573,21,8,1,286.0,39.0,0.0
574,21,10,3,327.0,26.0,21.7
575,21,2,3,35.0,26.0,33.1
576,21,18,3,59.0,49.0,25.3
577,21,9,3,255.0,45.0,25.6
578,21,16,3,205.0,17.0,30.7
579,21,19,3,298.0,60.0,17.9
580,21,17,3,77.0,4.0,16.3
581,21,3,3,97.0,33.0,26.4
582,21,4,3,146.0,7.0,26.7
583,21,20,3,268.0,9.0,0.0
584,21,5,5,113.0,11.0,20.7
585,21,6,5,0.0,0.0,35.0
586,21,14,5,67.0,33.0,29.0
587,21,120,2,0.0,0.0,29.5
588,21,136,2,0.0,0.0,29.3
589,21,14,5,281.0,28.0,0.0
590,22,7,1,303.0,19.0,26.0
591,22,8,1,286.0,39.0,21.3
592,22,10,1,139.0,40.0,31.0
593,22,11,1,254.0,1.0,12.9
594,22,13,1,21.0,4.0,26.0
595,22,15,1,52.0,7.0,35.3
596,22,16,1,184.0,57.0,30.9
597,22,18,1,95.0,45.0,23.2
598,22,20,1,33.0,7.0,15.3
599,22,21,1,63.0,37.0,30.1
600,22,26,1,167.0,30.0,35.3
601,22,27,1,302.0,77.0,37.0
602,22,30,1,334.0,7.0,18.7
603,22,10,3,327.0,26.0,18.6
604,22,2,3,35.0,26.0,33.4
605,22,18,3,59.0,49.0,23.6
606,22,9,3,255.0,45.0,25.2
607,22,16,3,205.0,17.0,30.1
608,22,19,3,298.0,60.0,17.9
609,22,17,3,77.0,4.0,19.1
610,22,3,3,97.0,33.0,27.7
611,22,4,3,146.0,7.0,26.0
612,22,20,3,268.0,9.0,0.0
613,22,5,5,113.0,11.0,20.7
614,22,6,5,0.0,0.0,35.3
615,22,14,5,67.0,33.0,29.5
616,22,120,2,0.0,0.0,29.0
617,22,136,2,0.0,0.0,29.3
618,22,14,5,281.0,28.0,0.0
619,23,7,1,303.0,19.0,26.1
620,23,8,1,286.0,39.0,20.5
621,23,10,1,139.0,40.0,30.8
622,23,11,1,254.0,1.0,12.9
623,23,13,1,21.0,4.0,25.9
624,23,15,1,52.0,7.0,34.9
625,23,16,1,184.0,57.0,31.1
626,23,18,1,95.0,45.0,22.8
627,23,20,1,33.0,7.0,15.4
628,23,21,1,63.0,37.0,30.7
629,23,26,1,167.0,30.0,36.0
630,23,27,1,302.0,77.0,36.9
631,23,30,1,334.0,7.0,18.7
632,23,10,3,327.0,26.0,20.0
633,23,2,3,35.0,26.0,34.2
634,23,18,3,59.0,49.0,24.5
635,23,9,3,255.0,45.0,26.3
636,23,16,3,205.0,17.0,29.4
637,23,19,3,298.0,60.0,17.9
638,23,17,3,77.0,4.0,19.9
639,23,3,3,97.0,33.0,26.5
640,23,4,3,146.0,7.0,28.0
641,23,20,3,268.0,9.0,0.0
642,23,5,5,113.0,11.0,20.7
643,23,6,5,0.0,0.0,34.9
644,23,14,5,67.0,33.0,29.6
645,23,120,2,0.0,0.0,29.0
646,23,136,2,0.0,0.0,29.3
647,23,14,5,281.0,28.0,0.0
648,24,7,1,303.0,19.0,23.8
649,24,10,1,139.0,40.0,31.1
650,24,13,1,21.0,4.0,24.8
651,24,15,1,52.0,7.0,34.2
652,24,16,1,184.0,57.0,32.7
653,24,18,1,95.0,45.0,22.2
654,24,20,1,33.0,7.0,15.3
655,24,21,1,63.0,37.0,30.8
