obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,16,1,295.0,61.0,32.0
2,1,26,1,198.0,78.0,15.6
3,1,27,1,267.0,34.0,25.0
4,1,31,1,195.0,14.0,30.1
5,1,7,1,337.0,1.0,0.0
6,1,8,1,264.0,1.0,0.0
7,1,9,1,0.0,0.0,0.0
8,1,10,1,0.0,0.0,0.0
9,1,18,1,136.0,18.0,0.0
10,1,20,1,68.0,27.0,0.0
11,1,21,1,108.0,69.0,0.0
12,1,29,1,77.0,18.0,0.0
13,1,6,3,37.0,18.0,25.1
14,1,22,3,45.0,48.0,28.9
15,1,13,3,260.0,64.0,23.8
16,1,12,3,178.0,27.0,14.4
17,1,24,3,246.0,16.0,27.9
18,1,23,3,265.0,63.0,32.0
19,1,7,3,88.0,13.0,0.0
20,1,5,5,113.0,11.0,0.0
21,1,6,5,56.0,11.0,0.0
22,1,9,5,81.0,5.0,0.0
23,1,11,5,5.0,85.0,0.0
24,1,12,5,68.0,29.0,0.0
25,1,13,5,57.0,4.0,0.0
26,1,15,5,0.0,0.0,0.0
27,1,193,4,0.0,0.0,19.5
28,1,193,4,0.0,0.0,19.5
29,2,5,1,28.0,9.0,24.4
30,2,16,1,295.0,61.0,32.2
31,2,26,1,198.0,78.0,15.7
32,2,27,1,267.0,34.0,27.3
33,2,31,1,195.0,14.0,28.7
34,2,7,1,337.0,1.0,0.0
35,2,8,1,264.0,1.0,0.0
36,2,9,1,0.0,0.0,0.0
37,2,10,1,0.0,0.0,0.0
38,2,18,1,136.0,18.0,0.0
39,2,20,1,68.0,27.0,0.0
40,2,21,1,108.0,69.0,0.0
41,2,29,1,77.0,18.0,0.0
42,2,6,3,37.0,18.0,23.2
43,2,22,3,45.0,48.0,28.1
44,2,13,3,260.0,64.0,22.5
45,2,12,3,178.0,27.0,14.4
46,2,24,3,246.0,16.0,27.8
47,2,23,3,265.0,63.0,31.9
48,2,7,3,88.0,13.0,0.0
49,2,5,5,113.0,11.0,0.0
50,2,6,5,56.0,11.0,0.0
51,2,9,5,81.0,5.0,0.0
52,2,11,5,5.0,85.0,0.0
53,2,12,5,68.0,29.0,0.0
54,2,13,5,57.0,4.0,0.0
55,2,15,5,0.0,0.0,0.0
56,2,193,4,0.0,0.0,19.5
57,2,193,4,0.0,0.0,19.5
58,3,5,1,28.0,9.0,21.6
59,3,16,1,295.0,61.0,29.8
60,3,26,1,198.0,78.0,18.4
61,3,27,1,267.0,34.0,29.7
62,3,31,1,195.0,14.0,27.8
63,3,7,1,337.0,1.0,0.0
64,3,8,1,264.0,1.0,0.0
65,3,9,1,0.0,0.0,0.0
66,3,10,1,0.0,0.0,0.0
67,3,18,1,136.0,18.0,0.0
68,3,20,1,68.0,27.0,0.0
69,3,21,1,108.0,69.0,0.0
70,3,29,1,77.0,18.0,0.0
71,3,6,3,37.0,18.0,17.6
72,3,22,3,45.0,48.0,23.0
73,3,13,3,260.0,64.0,24.4
74,3,12,3,178.0,27.0,17.2
75,3,24,3,246.0,16.0,23.8
76,3,23,3,265.0,63.0,35.2
77,3,7,3,88.0,13.0,0.0
78,3,5,5,113.0,11.0,0.0
79,3,6,5,56.0,11.0,0.0
