obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,8,1,180.0,79.0,34.3
2,1,10,1,60.0,45.0,33.0
3,1,11,1,277.0,49.0,27.4
4,1,14,1,125.0,11.0,19.4
5,1,18,1,49.0,18.0,21.0
6,1,22,1,205.0,21.0,23.8
7,1,27,1,136.0,44.0,29.1
8,1,28,1,317.0,23.0,18.8
9,1,32,1,109.0,21.0,31.3
10,1,16,1,177.0,1.0,0.0
11,1,30,1,288.0,2.0,0.0
12,1,10,3,314.0,23.0,22.2
13,1,2,3,29.0,21.0,25.8
14,1,18,3,91.0,49.0,30.9
15,1,9,3,257.0,16.0,27.6
16,1,11,3,2.0,4.0,14.7
17,1,20,3,296.0,11.0,17.3
18,1,19,3,324.0,63.0,21.3
19,1,17,3,108.0,3.0,24.7
20,1,3,3,85.0,58.0,20.0
21,1,4,3,165.0,33.0,22.6
22,1,5,5,115.0,9.0,0.0
23,1,136,2,0.0,0.0,34.0
24,1,136,2,0.0,0.0,34.0
25,2,8,1,180.0,79.0,25.1
26,2,10,1,60.0,45.0,31.9
27,2,11,1,277.0,49.0,28.2
28,2,14,1,125.0,11.0,23.0
29,2,18,1,49.0,18.0,25.6
30,2,22,1,205.0,21.0,27.6
31,2,27,1,136.0,44.0,28.2
32,2,28,1,317.0,23.0,22.5
33,2,30,1,288.0,2.0,13.2
34,2,32,1,109.0,21.0,27.5
35,2,16,1,177.0,1.0,0.0
36,2,10,3,314.0,23.0,20.3
37,2,2,3,29.0,21.0,20.7
38,2,18,3,91.0,49.0,31.7
39,2,9,3,257.0,16.0,25.5
40,2,11,3,2.0,4.0,14.6
41,2,20,3,296.0,11.0,25.6
42,2,19,3,324.0,63.0,24.2
43,2,17,3,108.0,3.0,23.6
44,2,3,3,85.0,58.0,27.9
45,2,4,3,165.0,33.0,27.0
46,2,5,5,115.0,9.0,0.0
47,2,136,2,0.0,0.0,34.0
48,2,136,2,0.0,0.0,34.0
49,3,8,1,180.0,79.0,26.7
50,3,10,1,60.0,45.0,31.8
51,3,11,1,277.0,49.0,29.7
52,3,14,1,125.0,11.0,17.6
53,3,18,1,49.0,18.0,17.9
54,3,22,1,205.0,21.0,25.0
55,3,27,1,136.0,44.0,29.6
56,3,28,1,317.0,23.0,19.8
57,3,30,1,288.0,2.0,13.5
58,3,32,1,109.0,21.0,22.4
59,3,16,1,177.0,1.0,0.0
60,3,10,3,314.0,23.0,21.6
61,3,2,3,29.0,21.0,22.0
62,3,18,3,91.0,49.0,33.5
63,3,9,3,257.0,16.0,27.8
64,3,11,3,2.0,4.0,14.4
65,3,20,3,296.0,11.0,26.4
66,3,19,3,324.0,63.0,19.2
67,3,17,3,108.0,3.0,20.6
68,3,3,3,85.0,58.0,24.1
69,3,4,3,165.0,33.0,21.5
70,3,5,5,115.0,9.0,0.0
71,3,136,2,0.0,0.0,34.0
72,3,136,2,0.0,0.0,34.0
73,4,8,1,180.0,79.0,23.2
74,4,10,1,60.0,45.0,32.9
75,4,11,1,277.0,49.0,27.6
76,4,14,1,125.0,11.0,22.4
77,4,18,1,49.0,18.0,20.6
78,4,22,1,205.0,21.0,27.2
79,4,27,1,136.0,44.0,24.8
80,4,28,1,317.0,23.0,21.6
81,4,30,1,288.0,2.0,13.4
82,4,32,1,109.0,21.0,23.0
83,4,16,1,177.0,1.0,0.0
84,4,10,3,314.0,23.0,19.2
85,4,2,3,29.0,21.0,19.3
86,4,18,3,91.0,49.0,31.5
87,4,9,3,257.0,16.0,26.8
88,4,11,3,2.0,4.0,14.3
89,4,20,3,296.0,11.0,27.9
90,4,19,3,324.0,63.0,18.9
91,4,17,3,108.0,3.0,20.1
92,4,3,3,85.0,58.0,27.6
93,4,4,3,165.0,33.0,25.5
94,4,5,5,115.0,9.0,0.0
95,4,136,2,0.0,0.0,34.0
96,4,136,2,0.0,0.0,34.0
97,5,8,1,180.0,79.0,25.2
98,5,10,1,60.0,45.0,28.7
99,5,11,1,277.0,49.0,27.4
100,5,14,1,125.0,11.0,22.4
101,5,18,1,49.0,18.0,27.3
