e_id,year,month,day,hour,minute,second,latitude,longitude,altitude,HDOP
1,2017,7,21,12,52,8,51.47461262,0.00104776,-1.0,0.9
2,2017,7,21,12,52,9,51.47889124,-0.01332426,-1.0,0.7
3,2017,7,21,12,52,10,51.47885676,-0.01336704,-1.0,0.7
4,2017,7,21,12,52,11,51.47886589,-0.01336379,-1.0,0.7
5,2017,7,21,12,52,12,51.47886589,-0.01336379,-1.0,0.7
6,2017,7,21,12,52,13,51.47886172,-0.01336903,-1.0,0.7
7,2017,7,21,12,52,14,51.47887051,-0.01335669,-1.0,0.7
8,2017,7,21,12,52,15,51.47887051,-0.01335669,-1.0,0.7
9,2017,7,21,12,52,16,51.47888493,-0.01334345,-1.0,0.9
10,2017,7,21,12,52,17,51.47888809,-0.01334325,-1.0,1.0
11,2017,7,21,12,52,18,51.47888753,-0.01333445,-1.0,0.9
12,2017,7,21,12,52,19,51.47888753,-0.01333445,-1.0,0.8
13,2017,7,21,12,52,20,51.47888727,-0.01333471,-1.0,0.8
14,2017,7,21,12,52,21,51.47888712,-0.01333509,-1.0,0.8
15,2017,7,21,12,52,22,51.47888698,-0.01333454,-1.0,0.7
16,2017,7,21,12,52,23,51.47888688,-0.0133344,-1.0,0.7
17,2017,7,21,12,52,24,51.47888688,-0.0133344,-1.0,0.7
18,2017,7,21,12,52,25,51.47888774,-0.0133341,-1.0,0.7
19,2017,7,21,12,52,26,51.47888788,-0.01333413,-1.0,0.7
20,2017,7,21,12,52,27,51.47888802,-0.01333406,-1.0,0.7
21,2017,7,21,12,52,28,51.47888813,-0.01333409,-1.0,0.7
22,2017,7,21,12,52,29,51.47888825,-0.0133341,-1.0,0.8
23,2017,7,21,12,52,30,51.47888838,-0.01333408,-1.0,0.8
24,2017,7,21,12,52,31,51.47888855,-0.01333404,-1.0,0.7
25,2017,7,21,12,52,32,51.47888859,-0.01333405,-1.0,0.7
26,2017,7,21,12,52,33,51.47888859,-0.01333405,-1.0,0.7
27,2017,7,21,12,52,34,51.47888901,-0.01333396,-1.0,0.7
28,2017,7,21,12,52,35,51.47888923,-0.01333387,-1.0,0.7
29,2017,7,21,12,52,36,51.47888923,-0.01333387,-1.0,0.7
30,2017,7,21,12,52,37,51.47888959,-0.01333377,-1.0,0.7
31,2017,7,21,12,52,38,51.47888977,-0.01333374,-1.0,0.7
32,2017,7,21,12,52,39,51.47888991,-0.01333377,-1.0,0.7
33,2017,7,21,12,52,40,51.47889016,-0.01333381,-1.0,0.7
34,2017,7,21,12,52,41,51.47889016,-0.01333381,-1.0,0.8
35,2017,7,21,12,52,42,51.47889037,-0.01333383,-1.0,0.8
36,2017,7,21,12,52,43,51.47889059,-0.01333383,-1.0,0.8
37,2017,7,21,12,52,44,51.47889092,-0.01333385,-1.0,0.8
38,2017,7,21,12,52,45,51.47889092,-0.01333385,-1.0,0.8
39,2017,7,21,12,52,46,51.47889092,-0.01333385,-1.0,0.8
40,2017,7,21,12,52,47,51.47889092,-0.01333385,-1.0,0.8
41,2017,7,21,12,52,48,51.47889092,-0.01333385,-1.0,0.8
42,2017,7,21,12,52,49,51.47889092,-0.01333385,-1.0,0.8
43,2017,7,21,12,52,50,51.47889092,-0.01333385,-1.0,0.8
44,2017,7,21,12,52,51,51.47889092,-0.01333385,-1.0,0.9
45,2017,7,21,12,52,52,51.47889092,-0.01333385,-1.0,0.7
46,2017,7,21,12,52,53,51.47889092,-0.01333385,-1.0,0.7
47,2017,7,21,12,52,54,51.47889092,-0.01333385,-1.0,0.7
48,2017,7,21,12,52,55,51.47889092,-0.01333385,-1.0,0.7
49,2017,7,21,12,52,56,51.47889092,-0.01333385,-1.0,0.7
50,2017,7,21,12,52,57,51.47889092,-0.01333385,-1.0,0.7
51,2017,7,21,12,52,58,51.47889092,-0.01333385,-1.0,0.8
52,2017,7,21,12,52,59,51.47889092,-0.01333385,-1.0,0.7
53,2017,7,21,12,53,0,51.47889092,-0.01333385,-1.0,0.7
54,2017,7,21,12,53,1,51.47889092,-0.01333385,-1.0,0.7
55,2017,7,21,12,53,2,51.47889092,-0.01333385,-1.0,0.7
56,2017,7,21,12,53,3,51.47889092,-0.01333385,-1.0,0.7
57,2017,7,21,12,53,4,51.47889092,-0.01333385,-1.0,0.7
58,2017,7,21,12,53,5,51.47889092,-0.01333385,-1.0,0.7
59,2017,7,21,12,53,6,51.47889092,-0.01333385,-1.0,0.7
60,2017,7,21,12,53,7,51.47889092,-0.01333385,-1.0,0.9
61,2017,7,21,12,53,8,51.47889092,-0.01333385,-1.0,0.7
62,2017,7,21,12,53,9,51.47889092,-0.01333385,-1.0,0.7
63,2017,7,21,12,53,10,51.47889092,-0.01333385,-1.0,0.7
64,2017,7,21,12,53,11,51.47889092,-0.01333385,-1.0,0.7
65,2017,7,21,12,53,12,51.47889092,-0.01333385,-1.0,0.7
66,2017,7,21,12,53,13,51.47889092,-0.01333385,-1.0,0.7
67,2017,7,21,12,53,14,51.47889092,-0.01333385,-1.0,0.7
68,2017,7,21,12,53,15,51.47889092,-0.01333385,-1.0,0.7
69,2017,7,21,12,53,16,51.47889092,-0.01333385,-1.0,0.7
70,2017,7,21,12,53,17,51.47889092,-0.01333385,-1.0,0.7
71,2017,7,21,12,53,18,51.47889092,-0.01333385,-1.0,0.7
72,2017,7,21,12,53,19,51.47889092,-0.01333385,-1.0,0.7
73,2017,7,21,12,53,20,51.47889092,-0.01333385,-1.0,0.7
74,2017,7,21,12,53,21,51.47889092,-0.01333385,-1.0,0.7
