obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,7,1,326.0,13.0,29.6
2,1,8,1,275.0,18.0,27.1
3,1,10,1,151.0,17.0,32.4
4,1,16,1,246.0,76.0,27.4
5,1,18,1,122.0,34.0,34.2
6,1,20,1,47.0,22.0,28.2
7,1,21,1,68.0,58.0,37.1
8,1,27,1,281.0,52.0,36.8
9,1,26,1,170.0,57.0,0.0
10,1,29,1,88.0,2.0,0.0
11,1,6,3,16.0,14.0,24.4
12,1,22,3,59.0,28.0,31.3
13,1,13,3,220.0,48.0,23.2
14,1,15,3,337.0,11.0,35.6
15,1,24,3,262.0,35.0,29.1
16,1,23,3,337.0,73.0,35.0
17,1,7,3,67.0,26.0,37.4
18,1,8,3,118.0,11.0,41.2
19,1,12,3,180.0,4.0,0.0
20,1,127,2,0.0,0.0,29.7
21,1,136,2,0.0,0.0,31.9
22,1,5,5,113.0,11.0,0.0
23,2,7,1,326.0,13.0,34.6
24,2,8,1,275.0,18.0,32.7
25,2,10,1,151.0,17.0,28.5
26,2,16,1,246.0,76.0,34.9
27,2,18,1,122.0,34.0,29.5
28,2,20,1,47.0,22.0,35.0
29,2,21,1,68.0,58.0,36.1
30,2,26,1,170.0,57.0,37.7
31,2,27,1,281.0,52.0,36.5
32,2,29,1,88.0,2.0,0.0
33,2,6,3,16.0,14.0,24.5
34,2,22,3,59.0,28.0,33.6
35,2,13,3,220.0,48.0,25.2
36,2,15,3,337.0,11.0,22.6
37,2,24,3,262.0,35.0,24.9
38,2,23,3,337.0,73.0,34.3
39,2,7,3,67.0,26.0,33.3
40,2,8,3,118.0,11.0,31.3
41,2,12,3,180.0,4.0,0.0
42,2,136,2,0.0,0.0,31.2
43,2,136,2,0.0,0.0,31.9
44,3,7,1,326.0,13.0,30.6
45,3,8,1,275.0,18.0,31.1
46,3,10,1,151.0,17.0,35.1
47,3,16,1,246.0,76.0,33.2
48,3,18,1,122.0,34.0,30.9
49,3,20,1,47.0,22.0,34.8
50,3,21,1,68.0,58.0,30.5
51,3,26,1,170.0,57.0,25.6
52,3,27,1,281.0,52.0,37.4
53,3,29,1,88.0,2.0,0.0
54,3,22,3,59.0,28.0,30.0
55,3,13,3,220.0,48.0,31.3
56,3,15,3,337.0,11.0,36.1
57,3,24,3,262.0,35.0,33.0
58,3,23,3,337.0,73.0,31.3
59,3,7,3,67.0,26.0,36.7
60,3,8,3,118.0,11.0,25.8
61,3,12,3,180.0,4.0,0.0
62,3,12,3,180.0,4.0,0.0
63,4,7,1,326.0,13.0,25.5
64,4,8,1,275.0,18.0,35.4
65,4,10,1,151.0,17.0,25.9
66,4,16,1,246.0,76.0,29.4
67,4,18,1,122.0,34.0,32.4
68,4,20,1,47.0,22.0,37.8
69,4,21,1,68.0,58.0,30.7
70,4,26,1,170.0,57.0,34.9
71,4,27,1,281.0,52.0,36.7
72,4,29,1,88.0,2.0,0.0
73,4,22,3,59.0,28.0,27.8
74,4,15,3,337.0,11.0,35.5
75,4,24,3,262.0,35.0,32.1
76,4,23,3,337.0,73.0,30.9
77,4,7,3,67.0,26.0,36.9
78,4,8,3,118.0,11.0,34.6
79,4,6,3,16.0,14.0,0.0
80,4,12,3,180.0,4.0,0.0
81,4,136,2,0.0,0.0,27.6
82,4,136,2,0.0,0.0,31.2
83,5,7,1,326.0,13.0,25.5
84,5,8,1,275.0,18.0,36.1
85,5,10,1,151.0,17.0,31.5
86,5,16,1,246.0,76.0,30.3
87,5,18,1,122.0,34.0,35.7
88,5,20,1,47.0,22.0,37.1
89,5,21,1,68.0,58.0,26.6
90,5,26,1,170.0,57.0,29.3
91,5,27,1,281.0,52.0,40.9
92,5,29,1,88.0,2.0,0.0
93,5,6,3,16.0,14.0,24.0
94,5,22,3,59.0,28.0,30.7
95,5,13,3,220.0,48.0,23.5
96,5,15,3,337.0,11.0,35.0
