obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,215.0,12.0,28.0
2,1,8,1,161.0,61.0,20.5
3,1,10,1,53.0,30.0,33.0
4,1,11,1,279.0,66.0,19.7
5,1,14,1,113.0,24.0,26.4
6,1,18,1,49.0,4.0,23.8
7,1,22,1,209.0,37.0,17.6
8,1,27,1,142.0,27.0,17.8
9,1,28,1,303.0,30.0,18.6
10,1,32,1,94.0,31.0,17.5
11,1,24,1,0.0,0.0,0.0
12,1,10,3,296.0,18.0,35.2
13,1,2,3,25.0,4.0,24.3
14,1,18,3,111.0,34.0,21.5
15,1,11,3,348.0,13.0,16.2
16,1,5,3,191.0,9.0,14.6
17,1,20,3,306.0,26.0,24.7
18,1,19,3,15.0,77.0,15.9
19,1,3,3,52.0,50.0,19.0
20,1,4,3,161.0,54.0,16.8
21,1,9,3,246.0,1.0,0.0
22,1,6,5,0.0,0.0,28.6
23,1,5,5,115.0,9.0,0.0
24,1,136,2,0.0,0.0,33.8
25,1,120,2,0.0,0.0,36.6
26,2,3,1,215.0,12.0,30.1
27,2,8,1,161.0,61.0,18.0
28,2,10,1,53.0,30.0,33.9
29,2,11,1,279.0,66.0,20.4
30,2,14,1,113.0,24.0,26.0
31,2,18,1,49.0,4.0,23.8
32,2,22,1,209.0,37.0,20.8
33,2,27,1,142.0,27.0,16.0
34,2,28,1,303.0,30.0,23.0
35,2,32,1,94.0,31.0,17.5
36,2,24,1,0.0,0.0,0.0
37,2,10,3,295.0,18.0,33.8
38,2,2,3,25.0,4.0,24.3
39,2,18,3,111.0,33.0,17.1
40,2,11,3,347.0,13.0,17.8
41,2,5,3,191.0,10.0,17.3
42,2,20,3,306.0,28.0,19.9
43,2,19,3,19.0,78.0,15.6
44,2,3,3,50.0,49.0,19.0
45,2,4,3,160.0,54.0,21.4
46,2,9,3,0.0,0.0,0.0
47,2,6,5,0.0,0.0,30.0
48,2,5,5,115.0,9.0,0.0
49,2,136,2,0.0,0.0,33.8
50,2,120,2,0.0,0.0,36.6
51,3,3,1,215.0,12.0,30.7
52,3,8,1,161.0,61.0,18.0
53,3,10,1,53.0,30.0,34.5
54,3,11,1,279.0,66.0,19.9
55,3,14,1,113.0,24.0,25.2
56,3,18,1,49.0,4.0,22.5
57,3,22,1,209.0,37.0,21.6
58,3,27,1,142.0,27.0,21.7
59,3,28,1,303.0,30.0,24.9
60,3,32,1,94.0,31.0,17.5
61,3,24,1,0.0,0.0,0.0
62,3,10,3,295.0,18.0,33.3
63,3,2,3,25.0,4.0,24.3
64,3,18,3,111.0,33.0,22.3
65,3,11,3,347.0,13.0,17.8
66,3,5,3,191.0,10.0,20.3
67,3,20,3,306.0,28.0,19.8
68,3,19,3,19.0,78.0,15.6
69,3,3,3,50.0,49.0,17.9
70,3,4,3,160.0,54.0,23.4
71,3,9,3,0.0,0.0,0.0
72,3,5,5,115.0,9.0,25.3
73,3,6,5,0.0,0.0,30.8
74,3,136,2,0.0,0.0,33.8
75,3,120,2,0.0,0.0,36.6
76,4,3,1,215.0,12.0,30.4
77,4,8,1,161.0,61.0,16.7
78,4,10,1,53.0,30.0,34.0
79,4,11,1,279.0,66.0,21.0
80,4,14,1,113.0,24.0,25.6
81,4,18,1,49.0,4.0,22.9
82,4,22,1,209.0,37.0,20.9
83,4,27,1,142.0,27.0,22.3
84,4,28,1,303.0,30.0,26.3
85,4,32,1,94.0,31.0,18.1
86,4,24,1,0.0,0.0,0.0
87,4,10,3,295.0,18.0,32.9
88,4,2,3,25.0,4.0,17.9
89,4,18,3,111.0,33.0,24.9
90,4,11,3,347.0,13.0,17.8
91,4,5,3,191.0,10.0,21.0
92,4,20,3,306.0,28.0,20.6
93,4,19,3,19.0,78.0,15.6
94,4,3,3,50.0,49.0,23.0
95,4,4,3,160.0,54.0,25.4
96,4,9,3,0.0,0.0,0.0
97,4,5,5,115.0,9.0,27.0
98,4,6,5,0.0,0.0,31.0
99,4,136,2,0.0,0.0,33.8
100,4,120,2,0.0,0.0,36.6
101,5,3,1,215.0,12.0,30.6
102,5,8,1,161.0,61.0,18.5
103,5,10,1,53.0,30.0,33.6
104,5,11,1,279.0,66.0,22.2
105,5,14,1,113.0,24.0,24.7
106,5,18,1,49.0,4.0,23.4
107,5,22,1,209.0,37.0,22.4
108,5,27,1,142.0,27.0,23.0
109,5,28,1,303.0,30.0,24.3
