obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,5,1,67.0,10.0,26.5
2,1,16,1,289.0,16.0,21.1
3,1,23,1,323.0,10.0,34.2
4,1,25,1,109.0,31.0,28.5
5,1,26,1,291.0,45.0,31.4
6,1,29,1,63.0,63.0,32.0
7,1,31,1,224.0,58.0,39.2
8,1,9,1,348.0,2.0,0.0
9,1,20,1,109.0,6.0,0.0
10,1,21,1,170.0,33.0,0.0
11,1,18,3,217.0,21.0,18.9
12,1,16,3,319.0,28.0,34.0
13,1,15,3,188.0,83.0,28.6
14,1,24,3,40.0,47.0,16.4
15,1,23,3,39.0,1.0,19.1
16,1,17,3,209.0,74.0,31.7
17,1,7,3,345.0,10.0,27.1
18,1,8,3,33.0,8.0,27.0
19,1,5,5,113.0,11.0,0.0
20,1,12,5,53.0,10.0,0.0
21,1,136,2,0.0,0.0,29.0
22,1,136,2,0.0,0.0,29.0
23,2,5,1,67.0,10.0,27.7
24,2,9,1,348.0,2.0,24.3
25,2,16,1,289.0,16.0,22.0
26,2,23,1,323.0,10.0,35.4
27,2,25,1,109.0,31.0,29.2
28,2,26,1,291.0,45.0,30.9
29,2,29,1,63.0,63.0,31.8
30,2,31,1,224.0,58.0,39.3
31,2,20,1,109.0,6.0,0.0
32,2,21,1,170.0,33.0,0.0
33,2,18,3,217.0,21.0,29.3
34,2,16,3,319.0,28.0,31.5
35,2,15,3,188.0,83.0,25.8
36,2,24,3,40.0,47.0,16.3
37,2,23,3,39.0,1.0,19.4
38,2,17,3,209.0,74.0,32.2
39,2,7,3,345.0,10.0,29.4
40,2,8,3,33.0,8.0,25.3
41,2,5,5,113.0,11.0,0.0
42,2,12,5,53.0,10.0,0.0
43,2,136,2,0.0,0.0,29.0
44,2,136,2,0.0,0.0,29.0
45,3,5,1,67.0,10.0,28.8
46,3,16,1,289.0,16.0,25.4
47,3,23,1,323.0,10.0,31.7
48,3,25,1,109.0,31.0,33.4
49,3,26,1,291.0,45.0,35.3
50,3,29,1,63.0,63.0,29.3
51,3,31,1,224.0,58.0,37.2
52,3,9,1,348.0,2.0,0.0
53,3,20,1,109.0,6.0,0.0
54,3,21,1,170.0,33.0,0.0
55,3,18,3,217.0,21.0,32.8
56,3,16,3,319.0,28.0,30.2
57,3,15,3,188.0,83.0,26.4
58,3,24,3,40.0,47.0,17.0
59,3,23,3,39.0,1.0,21.8
60,3,17,3,209.0,74.0,31.0
61,3,7,3,345.0,10.0,25.9
62,3,8,3,33.0,8.0,24.1
63,3,5,5,113.0,11.0,0.0
64,3,12,5,53.0,10.0,0.0
65,3,136,2,0.0,0.0,29.0
66,3,136,2,0.0,0.0,29.0
67,4,5,1,67.0,10.0,22.4
68,4,9,1,348.0,2.0,22.1
69,4,16,1,289.0,16.0,27.1
70,4,21,1,170.0,33.0,22.9
71,4,23,1,323.0,10.0,28.3
72,4,25,1,109.0,31.0,26.3
73,4,26,1,291.0,45.0,35.3
74,4,29,1,63.0,63.0,29.9
75,4,31,1,224.0,58.0,35.7
76,4,20,1,109.0,6.0,0.0
77,4,18,3,217.0,21.0,27.5
78,4,16,3,319.0,28.0,34.8
79,4,15,3,188.0,83.0,26.9
80,4,24,3,40.0,47.0,17.7
81,4,23,3,39.0,1.0,20.0
82,4,17,3,209.0,74.0,30.4
83,4,7,3,345.0,10.0,24.6
84,4,8,3,33.0,8.0,25.7
85,4,5,5,113.0,11.0,0.0
86,4,12,5,53.0,10.0,0.0
87,4,136,2,0.0,0.0,29.0
88,4,136,2,0.0,0.0,29.0
89,5,5,1,67.0,10.0,24.7
90,5,9,1,348.0,2.0,25.8
91,5,16,1,289.0,16.0,30.2
92,5,21,1,170.0,33.0,25.4
93,5,23,1,323.0,10.0,32.4
94,5,25,1,109.0,31.0,23.0
95,5,26,1,291.0,45.0,32.0
96,5,29,1,63.0,63.0,32.3
97,5,31,1,224.0,58.0,34.5
98,5,20,1,109.0,6.0,0.0
99,5,18,3,217.0,21.0,23.0
100,5,16,3,319.0,28.0,28.2
101,5,15,3,188.0,83.0,21.8
102,5,24,3,40.0,47.0,22.5
103,5,23,3,39.0,1.0,20.0
104,5,17,3,209.0,74.0,30.1
105,5,7,3,345.0,10.0,30.3
106,5,8,3,33.0,8.0,30.6
107,5,5,5,113.0,11.0,0.0
108,5,12,5,53.0,10.0,0.0
109,5,136,2,0.0,0.0,29.0
110,5,136,2,0.0,0.0,29.0
111,6,5,1,67.0,10.0,23.5
112,6,9,1,348.0,2.0,24.9
113,6,16,1,289.0,16.0,28.8
114,6,21,1,170.0,33.0,26.8
115,6,23,1,323.0,10.0,31.5
116,6,25,1,109.0,31.0,25.0
117,6,26,1,291.0,45.0,28.4
118,6,29,1,63.0,63.0,31.7
119,6,31,1,224.0,58.0,35.1
120,6,20,1,109.0,6.0,0.0
121,6,18,3,217.0,21.0,21.3
122,6,16,3,319.0,28.0,20.8
123,6,15,3,188.0,83.0,25.4
124,6,24,3,40.0,47.0,21.7
125,6,23,3,39.0,1.0,20.0
126,6,17,3,209.0,74.0,30.4
127,6,7,3,345.0,10.0,29.2
128,6,8,3,33.0,8.0,30.2
129,6,5,5,113.0,11.0,0.0
130,6,12,5,53.0,10.0,0.0
131,6,136,2,0.0,0.0,29.0
132,6,136,2,0.0,0.0,29.0
133,7,5,1,67.0,10.0,18.9
134,7,9,1,348.0,2.0,25.5
135,7,16,1,289.0,16.0,26.4
136,7,21,1,170.0,33.0,28.8
137,7,23,1,323.0,10.0,31.3
138,7,25,1,109.0,31.0,26.5
139,7,26,1,291.0,45.0,28.6
140,7,29,1,63.0,63.0,32.0
141,7,31,1,224.0,58.0,35.2
142,7,20,1,109.0,6.0,0.0
143,7,18,3,217.0,21.0,22.8
144,7,16,3,319.0,28.0,26.6
145,7,15,3,188.0,83.0,24.4
146,7,24,3,40.0,47.0,18.2
147,7,23,3,39.0,1.0,15.7
148,7,17,3,209.0,74.0,32.2
149,7,7,3,345.0,10.0,30.2
150,7,8,3,33.0,8.0,30.1
151,7,12,5,53.0,10.0,16.3
152,7,5,5,113.0,11.0,0.0
153,7,136,2,0.0,0.0,29.0
154,7,136,2,0.0,0.0,29.0
155,8,5,1,67.0,10.0,17.8
156,8,9,1,348.0,2.0,22.6
157,8,16,1,289.0,16.0,27.9
158,8,21,1,170.0,33.0,27.7
159,8,23,1,323.0,10.0,30.2
160,8,25,1,109.0,31.0,25.9
161,8,26,1,291.0,45.0,28.6
162,8,29,1,63.0,63.0,32.1
163,8,31,1,224.0,58.0,35.6
164,8,20,1,109.0,6.0,0.0
165,8,18,3,217.0,21.0,22.7
166,8,16,3,319.0,28.0,24.0
167,8,15,3,188.0,83.0,26.4
168,8,24,3,40.0,47.0,19.1
169,8,23,3,39.0,1.0,15.7
170,8,17,3,209.0,74.0,31.7
171,8,7,3,345.0,10.0,28.4
172,8,8,3,33.0,8.0,28.5
173,8,12,5,53.0,10.0,16.3
174,8,5,5,113.0,11.0,0.0
175,8,136,2,0.0,0.0,29.0
176,8,136,2,0.0,0.0,29.0
177,9,5,1,67.0,10.0,17.8
178,9,9,1,348.0,2.0,21.0
179,9,16,1,289.0,16.0,28.0
180,9,20,1,109.0,6.0,14.5
181,9,21,1,170.0,33.0,27.8
182,9,23,1,323.0,10.0,28.5
183,9,25,1,109.0,31.0,19.9
184,9,26,1,291.0,45.0,29.1
185,9,29,1,63.0,63.0,30.3
186,9,31,1,224.0,58.0,34.0
187,9,18,3,217.0,21.0,18.6
188,9,16,3,319.0,28.0,17.4
189,9,15,3,188.0,83.0,24.0
190,9,24,3,40.0,47.0,18.1
191,9,23,3,39.0,1.0,15.7
192,9,17,3,209.0,74.0,31.0
193,9,7,3,345.0,10.0,25.4
194,9,8,3,33.0,8.0,24.8
195,9,12,5,53.0,10.0,16.5
196,9,5,5,113.0,11.0,0.0
197,9,136,2,0.0,0.0,29.0
198,9,136,2,0.0,0.0,29.0
199,10,5,1,67.0,10.0,17.8
200,10,9,1,348.0,2.0,23.4
201,10,16,1,289.0,16.0,29.1
202,10,20,1,109.0,6.0,14.5
203,10,21,1,170.0,33.0,28.8
204,10,23,1,323.0,10.0,29.3
205,10,25,1,109.0,31.0,23.7
206,10,26,1,291.0,45.0,29.6
207,10,29,1,63.0,63.0,31.3
208,10,31,1,224.0,58.0,35.4
209,10,18,3,217.0,21.0,21.6
210,10,16,3,319.0,28.0,17.4
211,10,15,3,188.0,83.0,26.7
212,10,24,3,40.0,47.0,21.1
213,10,23,3,39.0,1.0,15.7
214,10,17,3,209.0,74.0,33.1
215,10,7,3,345.0,10.0,24.6
216,10,8,3,33.0,8.0,24.4
217,10,136,2,0.0,0.0,29.0
218,10,5,5,113.0,11.0,0.0
219,11,5,1,67.0,10.0,17.8
220,11,9,1,348.0,2.0,23.1
221,11,16,1,289.0,16.0,29.9
222,11,20,1,109.0,6.0,14.5
223,11,21,1,170.0,33.0,28.8
224,11,23,1,323.0,10.0,30.0
225,11,25,1,109.0,31.0,27.9
226,11,26,1,291.0,45.0,29.7
227,11,29,1,63.0,63.0,32.3
228,11,31,1,224.0,58.0,36.1
229,11,18,3,217.0,21.0,18.7
230,11,16,3,319.0,28.0,17.4
231,11,15,3,188.0,83.0,26.5
232,11,24,3,40.0,47.0,22.1
233,11,23,3,39.0,1.0,15.7
234,11,17,3,209.0,74.0,32.3
235,11,7,3,345.0,10.0,28.9
236,11,8,3,33.0,8.0,25.4
