obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,246.0,73.0,35.5
2,1,11,1,147.0,45.0,32.1
3,1,14,1,50.0,30.0,26.8
4,1,17,1,292.0,45.0,29.8
5,1,19,1,312.0,28.0,33.9
6,1,22,1,77.0,78.0,27.4
7,1,23,1,182.0,24.0,32.2
8,1,31,1,82.0,11.0,22.0
9,1,32,1,39.0,14.0,29.7
10,1,6,1,295.0,2.0,0.0
11,1,8,1,0.0,0.0,0.0
12,1,9,1,0.0,0.0,0.0
13,1,28,1,247.0,7.0,0.0
14,1,2,3,223.0,26.0,33.2
15,1,9,3,22.0,11.0,15.4
16,1,1,3,237.0,88.0,30.3
17,1,24,3,189.0,78.0,17.6
18,1,23,3,151.0,29.0,35.7
19,1,17,3,317.0,40.0,36.7
20,1,8,3,43.0,37.0,28.7
21,1,10,3,0.0,0.0,0.0
22,1,16,3,334.0,6.0,0.0
23,1,9,5,46.0,16.0,19.4
24,1,5,5,115.0,8.0,0.0
25,1,15,5,40.0,15.0,0.0
26,1,120,2,0.0,0.0,30.3
27,1,136,2,0.0,0.0,34.0
28,1,0,0,0.0,0.0,0.0
29,2,3,1,246.0,73.0,36.1
30,2,11,1,147.0,45.0,35.3
31,2,14,1,50.0,30.0,25.0
32,2,17,1,292.0,45.0,31.3
33,2,19,1,312.0,28.0,31.9
34,2,22,1,77.0,78.0,31.1
35,2,23,1,182.0,24.0,34.7
36,2,31,1,82.0,11.0,26.0
37,2,32,1,39.0,14.0,27.6
38,2,6,1,295.0,2.0,0.0
39,2,8,1,0.0,0.0,0.0
40,2,9,1,0.0,0.0,0.0
41,2,28,1,247.0,7.0,0.0
42,2,2,3,223.0,26.0,32.0
43,2,9,3,22.0,11.0,15.4
44,2,1,3,237.0,88.0,27.8
45,2,24,3,189.0,78.0,18.5
46,2,23,3,151.0,29.0,34.7
47,2,17,3,317.0,40.0,37.0
48,2,8,3,43.0,37.0,26.5
49,2,10,3,0.0,0.0,0.0
50,2,16,3,334.0,6.0,0.0
51,2,9,5,46.0,16.0,26.0
52,2,5,5,115.0,8.0,0.0
53,2,15,5,40.0,15.0,0.0
54,2,120,2,0.0,0.0,30.3
55,2,136,2,0.0,0.0,33.1
56,2,0,0,0.0,0.0,0.0
57,3,3,1,246.0,73.0,32.5
58,3,11,1,147.0,45.0,29.1
59,3,14,1,50.0,30.0,29.1
60,3,17,1,292.0,45.0,33.7
61,3,19,1,312.0,28.0,32.7
62,3,22,1,77.0,78.0,24.9
63,3,23,1,182.0,24.0,36.0
64,3,31,1,82.0,11.0,30.6
65,3,32,1,39.0,14.0,32.7
66,3,6,1,295.0,2.0,0.0
67,3,8,1,0.0,0.0,0.0
68,3,9,1,0.0,0.0,0.0
69,3,28,1,247.0,7.0,0.0
70,3,2,3,223.0,26.0,32.0
71,3,9,3,22.0,11.0,15.4
72,3,1,3,237.0,88.0,27.7
73,3,24,3,189.0,78.0,24.3
74,3,23,3,151.0,29.0,29.0
75,3,17,3,317.0,40.0,33.5
76,3,8,3,43.0,37.0,31.4
77,3,10,3,0.0,0.0,0.0
78,3,16,3,334.0,6.0,0.0
79,3,9,5,46.0,16.0,27.4
80,3,5,5,115.0,8.0,0.0
81,3,15,5,40.0,15.0,0.0
82,3,120,2,0.0,0.0,33.1
83,3,136,2,0.0,0.0,31.7
84,3,0,0,0.0,0.0,0.0
85,4,3,1,246.0,73.0,24.4
86,4,11,1,147.0,45.0,33.4
87,4,14,1,50.0,30.0,31.3
88,4,17,1,292.0,45.0,32.7
89,4,19,1,312.0,28.0,32.5
90,4,22,1,77.0,78.0,29.0
91,4,23,1,182.0,24.0,36.2
92,4,31,1,82.0,11.0,28.2
93,4,32,1,39.0,14.0,36.8
94,4,6,1,295.0,2.0,0.0
95,4,8,1,0.0,0.0,0.0
96,4,9,1,0.0,0.0,0.0
97,4,28,1,247.0,7.0,0.0
98,4,2,3,223.0,26.0,28.0
99,4,9,3,22.0,11.0,15.5
100,4,1,3,237.0,88.0,24.9
101,4,24,3,189.0,78.0,19.6
102,4,23,3,151.0,29.0,35.1
103,4,17,3,317.0,40.0,35.0
104,4,8,3,43.0,37.0,31.1
105,4,10,3,0.0,0.0,0.0
106,4,16,3,334.0,6.0,0.0
107,4,9,5,46.0,16.0,22.9
108,4,5,5,115.0,8.0,0.0
109,4,15,5,40.0,15.0,0.0
110,4,120,2,0.0,0.0,33.1
111,4,136,2,0.0,0.0,30.2
112,4,0,0,0.0,0.0,0.0
113,5,3,1,246.0,73.0,27.7
114,5,11,1,147.0,45.0,24.6
115,5,14,1,50.0,30.0,32.8
116,5,17,1,292.0,45.0,35.4
117,5,19,1,312.0,28.0,29.1
118,5,22,1,77.0,78.0,28.9
119,5,23,1,182.0,24.0,30.8
120,5,31,1,82.0,11.0,31.5
121,5,32,1,39.0,14.0,35.0
122,5,6,1,295.0,2.0,0.0
123,5,8,1,0.0,0.0,0.0
124,5,9,1,0.0,0.0,0.0
125,5,28,1,247.0,7.0,0.0
126,5,2,3,223.0,26.0,25.4
127,5,9,3,22.0,11.0,15.2
128,5,1,3,237.0,88.0,22.2
129,5,24,3,189.0,78.0,18.4
130,5,23,3,151.0,29.0,29.0
131,5,17,3,317.0,40.0,36.0
132,5,8,3,43.0,37.0,26.1
133,5,10,3,0.0,0.0,0.0
134,5,16,3,334.0,6.0,0.0
135,5,9,5,46.0,16.0,26.4
136,5,5,5,115.0,8.0,0.0
137,5,15,5,40.0,15.0,0.0
138,5,120,2,0.0,0.0,33.1
139,5,136,2,0.0,0.0,30.2
140,5,0,0,0.0,0.0,0.0
141,6,3,1,246.0,73.0,25.1
142,6,11,1,147.0,45.0,22.1
143,6,14,1,50.0,30.0,35.6
144,6,17,1,292.0,45.0,35.3
145,6,19,1,312.0,28.0,31.2
146,6,22,1,77.0,78.0,30.3
147,6,23,1,182.0,24.0,28.6
148,6,31,1,82.0,11.0,36.0
149,6,32,1,39.0,14.0,35.9
150,6,6,1,295.0,2.0,0.0
151,6,8,1,0.0,0.0,0.0
152,6,9,1,0.0,0.0,0.0
153,6,28,1,247.0,7.0,0.0
154,6,2,3,223.0,26.0,25.8
