obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,217.0,23.0,16.0
2,1,8,1,161.0,49.0,22.1
3,1,10,1,52.0,20.0,19.3
4,1,11,1,272.0,78.0,18.0
5,1,14,1,104.0,32.0,17.9
6,1,17,1,313.0,7.0,18.3
7,1,22,1,210.0,49.0,18.4
8,1,27,1,146.0,16.0,20.9
9,1,28,1,291.0,32.0,32.4
10,1,32,1,81.0,35.0,18.3
11,1,24,1,14.0,2.0,0.0
12,1,10,3,285.0,11.0,14.3
13,1,18,3,119.0,23.0,17.9
14,1,11,3,336.0,15.0,23.1
15,1,5,3,194.0,22.0,14.4
16,1,20,3,312.0,38.0,27.7
17,1,19,3,82.0,75.0,14.8
18,1,3,3,40.0,40.0,15.2
19,1,4,3,147.0,67.0,16.5
20,1,12,3,21.0,2.0,0.0
21,1,5,5,115.0,9.0,0.0
22,1,120,2,0.0,0.0,29.4
23,1,6,5,0.0,0.0,21.1
24,2,3,1,217.0,23.0,16.1
25,2,8,1,161.0,49.0,18.4
26,2,10,1,52.0,20.0,19.3
27,2,11,1,272.0,78.0,18.0
28,2,14,1,104.0,32.0,17.9
29,2,17,1,313.0,7.0,17.8
30,2,22,1,210.0,49.0,17.1
31,2,27,1,146.0,16.0,20.5
32,2,28,1,291.0,32.0,34.0
33,2,32,1,81.0,35.0,17.2
34,2,24,1,14.0,2.0,0.0
35,2,10,3,285.0,11.0,13.7
36,2,18,3,119.0,23.0,22.8
37,2,11,3,336.0,15.0,23.1
38,2,5,3,194.0,22.0,14.8
39,2,20,3,312.0,38.0,30.5
40,2,19,3,82.0,75.0,15.0
41,2,3,3,40.0,40.0,22.7
42,2,4,3,147.0,67.0,21.3
43,2,12,3,21.0,2.0,0.0
44,2,5,5,115.0,9.0,0.0
45,2,120,2,0.0,0.0,29.4
46,2,6,5,0.0,0.0,21.1
47,3,3,1,217.0,23.0,16.1
48,3,8,1,161.0,49.0,20.6
49,3,10,1,52.0,20.0,15.5
50,3,11,1,272.0,78.0,14.2
51,3,14,1,104.0,32.0,17.0
52,3,17,1,313.0,7.0,17.3
53,3,22,1,210.0,49.0,19.2
54,3,27,1,146.0,16.0,23.9
55,3,28,1,291.0,32.0,35.5
56,3,32,1,81.0,35.0,17.2
57,3,24,1,14.0,2.0,0.0
58,3,10,3,285.0,11.0,13.9
59,3,18,3,119.0,23.0,28.1
60,3,11,3,336.0,15.0,23.1
61,3,5,3,194.0,22.0,15.1
62,3,20,3,312.0,38.0,30.3
63,3,19,3,82.0,75.0,15.1
64,3,3,3,40.0,40.0,21.4
65,3,4,3,147.0,67.0,24.4
66,3,12,3,21.0,2.0,0.0
67,3,5,5,115.0,9.0,0.0
68,3,120,2,0.0,0.0,29.4
69,3,6,5,0.0,0.0,21.1
70,4,3,1,217.0,23.0,15.7
71,4,8,1,161.0,49.0,20.0
72,4,10,1,52.0,20.0,20.2
73,4,11,1,272.0,78.0,14.2
74,4,14,1,104.0,32.0,24.0
75,4,17,1,313.0,7.0,16.9
76,4,22,1,210.0,49.0,20.3
77,4,27,1,146.0,16.0,24.6
78,4,28,1,291.0,32.0,35.6
79,4,32,1,81.0,35.0,17.2
80,4,24,1,14.0,2.0,0.0
81,4,10,3,285.0,11.0,13.7
82,4,18,3,119.0,23.0,27.1
83,4,11,3,336.0,15.0,23.1
84,4,5,3,194.0,22.0,15.0
85,4,20,3,312.0,38.0,30.2
86,4,19,3,82.0,75.0,15.4
87,4,3,3,40.0,40.0,19.5
88,4,4,3,147.0,67.0,21.5
89,4,12,3,21.0,2.0,0.0
90,4,5,5,115.0,9.0,0.0
91,4,120,2,0.0,0.0,29.4
92,4,6,5,0.0,0.0,21.1
93,5,3,1,217.0,23.0,15.3
94,5,8,1,161.0,49.0,20.0
95,5,10,1,52.0,20.0,20.2
96,5,11,1,272.0,78.0,14.2
97,5,14,1,104.0,32.0,17.7
98,5,17,1,313.0,7.0,16.5
99,5,22,1,210.0,49.0,20.3
100,5,27,1,146.0,16.0,17.4
101,5,28,1,291.0,32.0,32.0
102,5,32,1,81.0,35.0,17.2
103,5,24,1,14.0,2.0,0.0
104,5,10,3,285.0,11.0,13.2
105,5,18,3,119.0,23.0,27.1
106,5,11,3,336.0,15.0,23.1
107,5,5,3,194.0,22.0,14.6
108,5,20,3,312.0,38.0,27.4
109,5,19,3,82.0,75.0,15.1
110,5,3,3,40.0,40.0,19.5
111,5,4,3,147.0,67.0,21.5
112,5,12,3,21.0,2.0,0.0
113,5,5,5,115.0,9.0,0.0
114,5,120,2,0.0,0.0,29.4
115,5,6,5,0.0,0.0,21.1
116,6,3,1,217.0,23.0,15.2
117,6,8,1,161.0,49.0,20.0
118,6,10,1,52.0,20.0,20.2
119,6,11,1,272.0,78.0,14.6
120,6,14,1,104.0,32.0,20.4
121,6,17,1,313.0,7.0,16.2
122,6,22,1,210.0,49.0,20.3
123,6,27,1,146.0,16.0,17.4
124,6,28,1,291.0,32.0,32.7
125,6,32,1,81.0,35.0,17.2
126,6,24,1,14.0,2.0,0.0
127,6,10,3,285.0,11.0,13.5
128,6,18,3,119.0,23.0,17.4
129,6,11,3,336.0,15.0,23.1
130,6,5,3,194.0,22.0,14.5
131,6,20,3,312.0,38.0,28.4
132,6,19,3,82.0,75.0,14.9
