obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,37.0,85.0,20.8
2,1,6,1,300.0,18.0,32.6
3,1,9,1,198.0,18.0,34.3
4,1,11,1,150.0,26.0,38.0
5,1,12,1,343.0,6.0,23.4
6,1,14,1,40.0,15.0,23.0
7,1,19,1,293.0,40.0,27.1
8,1,22,1,75.0,59.0,27.6
9,1,23,1,181.0,44.0,38.0
10,1,31,1,66.0,19.0,37.6
11,1,17,1,264.0,49.0,0.0
12,1,10,3,56.0,13.0,23.9
13,1,2,3,239.0,47.0,20.7
14,1,18,3,327.0,14.0,19.4
15,1,1,3,37.0,66.0,31.8
16,1,24,3,177.0,53.0,29.1
17,1,23,3,158.0,8.0,23.9
18,1,17,3,302.0,61.0,28.1
19,1,8,3,49.0,17.0,19.5
20,1,9,3,1.0,11.0,0.0
21,1,120,2,0.0,0.0,28.3
22,1,125,2,0.0,0.0,28.3
23,1,10,5,81.0,1.0,0.0
24,2,3,1,37.0,85.0,20.8
25,2,6,1,300.0,18.0,32.7
26,2,9,1,198.0,18.0,33.1
27,2,11,1,150.0,26.0,38.2
28,2,12,1,343.0,6.0,20.9
29,2,14,1,40.0,15.0,20.8
30,2,19,1,293.0,40.0,23.9
31,2,22,1,75.0,59.0,24.6
32,2,23,1,181.0,44.0,38.8
33,2,31,1,66.0,19.0,36.6
34,2,17,1,264.0,49.0,0.0
35,2,10,3,56.0,13.0,23.5
36,2,2,3,239.0,47.0,20.3
37,2,18,3,327.0,14.0,19.4
38,2,1,3,37.0,66.0,30.8
39,2,24,3,177.0,53.0,29.9
40,2,23,3,158.0,8.0,25.9
41,2,17,3,302.0,61.0,26.3
42,2,8,3,49.0,17.0,19.5
43,2,9,3,1.0,11.0,0.0
44,2,5,5,115.0,8.0,0.0
45,2,7,5,57.0,4.0,0.0
46,2,9,5,50.0,10.0,0.0
47,2,10,5,81.0,1.0,0.0
48,2,12,5,322.0,12.0,0.0
49,2,15,5,45.0,9.0,0.0
50,2,17,5,35.0,4.0,0.0
51,2,120,2,0.0,0.0,29.1
52,2,125,2,0.0,0.0,28.3
53,2,136,2,0.0,0.0,30.3
54,2,136,2,0.0,0.0,32.5
55,3,3,1,37.0,85.0,28.2
56,3,6,1,300.0,18.0,29.8
57,3,9,1,198.0,18.0,30.4
58,3,11,1,150.0,26.0,37.5
59,3,12,1,343.0,6.0,24.4
60,3,14,1,40.0,15.0,20.8
61,3,22,1,75.0,59.0,24.6
62,3,23,1,181.0,44.0,38.5
63,3,31,1,66.0,19.0,28.8
64,3,17,1,264.0,49.0,0.0
65,3,10,3,56.0,13.0,23.5
66,3,2,3,239.0,47.0,20.3
67,3,18,3,327.0,14.0,22.7
68,3,1,3,37.0,66.0,22.8
69,3,24,3,177.0,53.0,30.5
70,3,23,3,158.0,8.0,27.9
71,3,17,3,302.0,61.0,33.2
72,3,8,3,49.0,17.0,27.5
73,3,120,2,0.0,0.0,27.0
74,3,125,2,0.0,0.0,27.3
75,3,136,2,0.0,0.0,34.1
76,3,7,5,57.0,4.0,0.0
77,4,6,1,300.0,18.0,32.6
78,4,9,1,198.0,18.0,32.2
79,4,11,1,150.0,26.0,35.9
80,4,12,1,343.0,6.0,27.4
81,4,19,1,293.0,40.0,29.2
82,4,23,1,181.0,44.0,41.1
83,4,31,1,66.0,19.0,26.4
84,4,14,1,40.0,15.0,0.0
85,4,17,1,264.0,49.0,0.0
86,4,22,1,75.0,59.0,0.0
87,4,1,3,37.0,66.0,27.5
88,4,23,3,158.0,8.0,31.4
89,4,17,3,302.0,61.0,36.0
90,4,10,3,56.0,13.0,0.0
91,4,2,3,239.0,47.0,0.0
92,4,9,3,1.0,11.0,0.0
93,4,17,3,302.0,61.0,33.2
94,5,3,1,37.0,85.0,28.3
95,5,6,1,300.0,18.0,35.8
96,5,9,1,198.0,18.0,34.1
97,5,11,1,150.0,26.0,27.3
98,5,17,1,264.0,49.0,22.4
99,5,19,1,293.0,40.0,26.2
100,5,22,1,75.0,59.0,21.1
101,5,23,1,181.0,44.0,43.8
102,5,31,1,66.0,19.0,30.5
103,5,12,1,343.0,6.0,0.0
104,5,14,1,40.0,15.0,0.0
105,5,10,3,56.0,13.0,21.6
106,5,9,3,1.0,11.0,25.9
107,5,1,3,37.0,66.0,32.0
108,5,24,3,177.0,53.0,25.2
109,5,23,3,158.0,8.0,24.7
110,5,17,3,302.0,61.0,34.1
111,5,2,3,239.0,47.0,0.0
112,5,18,3,327.0,14.0,0.0
113,5,8,3,49.0,17.0,0.0
114,5,5,5,115.0,8.0,0.0
115,5,7,5,57.0,4.0,0.0
116,5,9,5,50.0,10.0,0.0
117,5,10,5,81.0,1.0,0.0
118,5,12,5,322.0,12.0,0.0
119,5,15,5,45.0,9.0,0.0
120,5,17,5,35.0,4.0,0.0
121,5,120,2,0.0,0.0,29.1
122,6,3,1,37.0,85.0,26.9
123,6,6,1,300.0,18.0,35.3
124,6,9,1,198.0,18.0,34.6
125,6,11,1,150.0,26.0,25.2
126,6,14,1,40.0,15.0,18.3
127,6,17,1,264.0,49.0,21.1
128,6,19,1,293.0,40.0,27.7
129,6,22,1,75.0,59.0,20.6
130,6,23,1,181.0,44.0,43.0
131,6,31,1,66.0,19.0,28.6
132,6,12,1,343.0,6.0,0.0
133,6,10,3,56.0,13.0,20.9
134,6,18,3,327.0,14.0,16.5
135,6,9,3,1.0,11.0,25.6
136,6,1,3,37.0,66.0,32.8
137,6,24,3,177.0,53.0,28.7
138,6,23,3,158.0,8.0,17.6
139,6,17,3,302.0,61.0,33.5
140,6,8,3,49.0,17.0,16.2
141,6,2,3,239.0,47.0,0.0
142,6,5,5,115.0,8.0,0.0
143,6,7,5,57.0,4.0,0.0
144,6,9,5,50.0,10.0,0.0
145,6,10,5,81.0,1.0,0.0
146,6,12,5,322.0,12.0,0.0
147,6,15,5,45.0,9.0,0.0
148,6,17,5,35.0,4.0,0.0
149,6,120,2,0.0,0.0,29.1
150,7,3,1,37.0,85.0,27.4
151,7,6,1,300.0,18.0,36.1
152,7,9,1,198.0,18.0,35.1
153,7,11,1,150.0,26.0,25.5
154,7,14,1,40.0,15.0,18.5
155,7,17,1,264.0,49.0,20.3
156,7,19,1,293.0,40.0,28.6
157,7,22,1,75.0,59.0,20.4
158,7,23,1,181.0,44.0,42.3
159,7,31,1,66.0,19.0,29.6
160,7,12,1,343.0,6.0,0.0
161,7,10,3,56.0,13.0,20.3
162,7,18,3,327.0,14.0,15.7
163,7,9,3,1.0,11.0,25.1
164,7,1,3,37.0,66.0,32.2
165,7,24,3,177.0,53.0,27.6
166,7,23,3,158.0,8.0,21.6
167,7,17,3,302.0,61.0,33.5
168,7,8,3,49.0,17.0,16.9
169,7,2,3,239.0,47.0,0.0
170,7,5,5,115.0,8.0,0.0
171,7,7,5,57.0,4.0,0.0
172,7,9,5,50.0,10.0,0.0
173,7,10,5,81.0,1.0,0.0
174,7,12,5,322.0,12.0,0.0
175,7,15,5,45.0,9.0,0.0
176,7,17,5,35.0,4.0,0.0
177,7,120,2,0.0,0.0,29.1
178,8,3,1,37.0,85.0,27.0
179,8,6,1,300.0,18.0,36.0
180,8,9,1,198.0,18.0,35.2
181,8,11,1,150.0,26.0,28.6
182,8,14,1,40.0,15.0,18.6
183,8,17,1,264.0,49.0,19.7
184,8,19,1,293.0,40.0,28.5
185,8,22,1,75.0,59.0,20.4
186,8,23,1,181.0,44.0,42.1
187,8,31,1,66.0,19.0,30.2
188,8,12,1,343.0,6.0,0.0
189,8,10,3,56.0,13.0,23.4
190,8,2,3,239.0,47.0,16.9
191,8,18,3,327.0,14.0,15.4
192,8,9,3,1.0,11.0,24.0
193,8,1,3,37.0,66.0,32.7
194,8,24,3,177.0,53.0,27.6
195,8,23,3,158.0,8.0,20.9
196,8,17,3,302.0,61.0,34.1
197,8,8,3,49.0,17.0,17.0
198,8,5,5,115.0,8.0,0.0
199,8,7,5,57.0,4.0,0.0
200,8,9,5,50.0,10.0,0.0
201,8,10,5,81.0,1.0,0.0
202,8,12,5,322.0,12.0,0.0
203,8,15,5,45.0,9.0,0.0
204,8,17,5,35.0,4.0,0.0
205,8,120,2,0.0,0.0,29.1
206,9,3,1,37.0,85.0,26.1
207,9,6,1,300.0,18.0,35.4
208,9,9,1,198.0,18.0,35.8
209,9,11,1,150.0,26.0,31.9
210,9,14,1,40.0,15.0,18.6
211,9,17,1,264.0,49.0,19.1
212,9,19,1,293.0,40.0,28.7
213,9,22,1,75.0,59.0,17.8
214,9,23,1,181.0,44.0,42.3
215,9,31,1,66.0,19.0,29.9
216,9,12,1,343.0,6.0,0.0
217,9,10,3,56.0,13.0,23.2
218,9,2,3,239.0,47.0,18.4
219,9,18,3,327.0,14.0,15.0
220,9,9,3,1.0,11.0,21.9
221,9,1,3,37.0,66.0,32.0
222,9,24,3,177.0,53.0,29.0
223,9,23,3,158.0,8.0,25.4
224,9,17,3,302.0,61.0,34.9
225,9,8,3,49.0,17.0,16.8
226,9,5,5,115.0,8.0,0.0
227,9,7,5,57.0,4.0,0.0
228,9,9,5,50.0,10.0,0.0
229,9,10,5,81.0,1.0,0.0
230,9,12,5,322.0,12.0,0.0
231,9,15,5,45.0,9.0,0.0
232,9,17,5,35.0,4.0,0.0
233,9,120,2,0.0,0.0,29.1
234,10,3,1,37.0,85.0,25.5
235,10,6,1,300.0,18.0,35.3
236,10,9,1,198.0,18.0,35.7
237,10,11,1,150.0,26.0,33.7
238,10,12,1,343.0,6.0,24.5
239,10,14,1,40.0,15.0,18.4
240,10,17,1,264.0,49.0,18.4
241,10,19,1,293.0,40.0,29.2
242,10,22,1,75.0,59.0,21.8
243,10,23,1,181.0,44.0,41.8
244,10,31,1,66.0,19.0,33.1
245,10,10,3,56.0,13.0,26.7
246,10,2,3,239.0,47.0,22.9
247,10,18,3,327.0,14.0,15.7
248,10,9,3,1.0,11.0,22.7
249,10,1,3,37.0,66.0,30.2
250,10,24,3,177.0,53.0,26.7
251,10,23,3,158.0,8.0,30.6
252,10,17,3,302.0,61.0,36.0
