obs_id,e_id,sv_prn,constell_id,azimuth,elevation,CN0
1,1,3,1,241.0,68.0,18.7
2,1,8,1,164.0,4.0,18.8
3,1,11,1,146.0,51.0,17.0
4,1,14,1,53.0,33.0,20.3
5,1,17,1,298.0,42.0,30.4
6,1,19,1,313.0,23.0,31.3
7,1,22,1,88.0,82.0,21.2
8,1,23,1,182.0,19.0,17.9
9,1,28,1,250.0,11.0,28.9
10,1,31,1,87.0,8.0,17.2
11,1,32,1,40.0,18.0,28.8
12,1,2,3,220.0,21.0,13.4
13,1,9,3,26.0,9.0,29.4
14,1,16,3,338.0,8.0,26.3
15,1,1,3,210.0,82.0,13.1
16,1,23,3,149.0,35.0,18.2
17,1,17,3,319.0,35.0,30.8
18,1,8,3,42.0,43.0,22.7
19,1,24,3,219.0,83.0,0.0
20,1,5,5,115.0,8.0,0.0
21,1,9,5,45.0,17.0,0.0
22,1,15,5,40.0,16.0,0.0
23,1,136,2,0.0,0.0,31.1
24,1,136,2,0.0,0.0,34.4
25,2,3,1,241.0,68.0,18.7
26,2,8,1,164.0,4.0,17.7
27,2,11,1,146.0,51.0,18.8
28,2,14,1,53.0,33.0,19.1
29,2,17,1,298.0,42.0,29.9
30,2,19,1,313.0,23.0,33.1
31,2,22,1,88.0,82.0,20.6
32,2,23,1,182.0,19.0,17.9
33,2,28,1,250.0,11.0,32.0
34,2,31,1,87.0,8.0,17.2
35,2,32,1,40.0,18.0,24.0
36,2,2,3,220.0,21.0,13.4
37,2,9,3,26.0,9.0,34.0
38,2,16,3,338.0,8.0,26.9
39,2,1,3,210.0,82.0,13.1
40,2,23,3,149.0,35.0,21.3
41,2,17,3,319.0,35.0,26.7
42,2,8,3,42.0,43.0,22.7
43,2,24,3,219.0,83.0,0.0
44,2,5,5,115.0,8.0,0.0
45,2,9,5,45.0,17.0,0.0
46,2,15,5,40.0,16.0,0.0
47,2,136,2,0.0,0.0,31.1
48,2,136,2,0.0,0.0,34.4
49,3,3,1,241.0,68.0,18.5
50,3,8,1,164.0,4.0,17.5
51,3,11,1,146.0,51.0,21.3
52,3,14,1,53.0,33.0,26.8
53,3,17,1,298.0,42.0,28.6
54,3,19,1,313.0,23.0,32.5
55,3,22,1,88.0,82.0,19.1
